target_id	length	eff_length	est_counts	tpm
NM_001244049.1	1113	868.515	2690.02	52.7826
NM_001244050.1	999	754.515	92323	2085.23
NM_001244051.1	1080	835.515	7368	150.282
NM_001244052.1	1080	835.515	2047	41.7518
NM_001244053.1	1660	1415.51	200329	2411.8
NM_001244054.1	1068	823.515	36450	754.29
NM_001244055.1	1065	820.515	1117	23.1995
NM_001244056.1	1065	820.515	2656	55.1637
NM_001244057.1	1134	889.515	493	9.44508
NM_001244058.1	1065	820.515	11787	244.81
NM_001244073.1	1288	1043.51	7865	128.443
NM_001244074.1	1608	1363.51	15	0.187475
NM_001244075.1	1477	1232.51	14209	196.464
NM_001244076.1	1295	1050.51	607	9.84688
NM_001244078.1	2519	2274.51	3834	28.726
NM_001244079.1	2699	2454.51	10662	74.026
NM_001244085.1	2091	1846.51	3322	30.6591
NM_001244087.1	1718	1473.51	114.601	1.3254
NM_001244088.1	1462	1217.51	16.9763	0.237619
NM_001244089.1	1732	1487.51	1231	14.1029
NM_001244097.2	2300	2055.51	0	0
NM_001244098.1	1534	1289.51	28502	376.67
NM_001244100.1	1833	1588.51	539	5.78242
NM_001244101.2	2412	2167.51	70475.5	554.1
NM_001244115.1	1354	1109.51	23175	355.958
NM_001244117.1	703	466.529	3582	130.846
NM_001244118.1	1982	1737.51	1123.04	11.0149
NM_001244122.1	1254	1009.51	251487	4245.36
NM_001244136.1	1399	1154.51	9424	139.107
NM_001244139.1	1199	954.515	783.363	13.986
NM_001244144.1	915	670.911	23628.3	600.176
NM_001244250.1	2026	1781.51	474	4.5342
NM_001244267.1	1254	1009.51	13630	230.089
NM_001244269.1	5818	5573.51	5105	15.6091
NM_001244273.1	3816	3571.51	5503	26.2578
NM_001244275.2	2547	2302.51	4154.95	30.7521
NM_001244278.1	1848	1603.51	1177	12.5088
NM_001244281.1	1709	1464.51	23483	273.257
NM_001244287.1	710	472.964	39351	1417.88
NM_001244292.1	2794	2549.51	14756	98.6332
NM_001244293.1	4183	3938.51	8484	36.7096
NM_001244298.1	1743	1498.51	6985	79.436
NM_001244378.1	3117	2872.51	160018	949.332
NM_001244381.1	1146	901.515	67333.6	1272.83
NM_001244394.1	2205	1960.51	988	8.58813
NM_001244399.1	1821	1576.51	4480	48.4275
NM_001244401.2	1515	1270.51	0	0
NM_001244402.1	1725	1480.51	292411	3365.84
NM_001244405.2	3370	3125.51	8350.73	45.5318
NM_001244407.1	1047	802.515	1	0.0212353
NM_001244409.2	1292	1047.51	6	0.097612
NM_001244411.1	1033	788.515	6595	142.533
NM_001244413.1	873	629.313	14	0.379117
NM_001244494.2	1251	1006.51	6703	113.491
NM_001244504.1	786	544.696	0	0
NM_001244507.1	845	601.853	13923	394.234
NM_001244515.2	477	269.26	0	0
NM_001244516.2	477	269.26	0	0
NM_001244518.2	474	266.657	0	0
NM_001244519.1	535	318.222	16850	902.363
NM_001244533.1	456	251.944	3288.91	222.465
NM_001244535.1	834	591.146	2738	78.9315
NM_001244575.1	1128	883.515	194994	3761.15
NM_001244576.1	186	61.808	1244	342.995
NM_001244577.1	186	61.808	16	4.41151
NM_001244848.2	1786	1541.51	15293	169.066
NM_001244849.1	1778	1533.51	6973	77.4896
NM_001244850.1	1827	1582.51	4158	44.7763
NM_001244851.1	1670	1425.51	15664	187.259
NM_001244852.1	1542	1297.51	4400	57.7899
NM_001244853.1	1453	1208.51	599	8.44669
NM_001244854.2	1265	1020.51	397232	6633.41
NM_001246673.1	888	644.181	62885	1663.61
NM_001246674.2	775	534.227	42693	1361.89
NM_001246675.1	1095	850.515	2690	53.8992
NM_001246677.1	1049	804.515	11346	240.337
NM_001246678.1	2147	1902.51	50821	455.226
NM_001246679.1	1902	1657.51	3259	33.5073
NM_001246680.1	2044	1799.51	3512	33.2591
NM_001246681.1	1723	1478.51	8633	99.5057
NM_001246682.1	4198	3953.51	16671	71.8605
NM_001246683.1	1146	901.515	103	1.94705
NM_001246684.1	1467	1222.51	3910	54.5048
NM_001246685.1	1255	1010.51	5499	92.737
NM_001246686.1	5571	5326.51	18699.3	59.8264
NM_001246687.1	4089	3844.51	4376	19.3976
NM_001246688.1	2894	2649.51	2078	13.3657
NM_001246689.1	516	302.193	9345	526.996
NM_001246690.1	2781	2536.51	23823	160.056
NM_001246691.1	1262	1017.51	810	13.5661
NM_001246692.1	1185	940.515	1988	36.0216
NM_001246693.2	2469	2224.51	156400	1198.16
NM_001246694.2	1173	928.515	1670	30.6506
NM_001246695.1	1188	943.515	1574	28.4294
NM_001246696.1	1606	1361.51	1878	23.5063
NM_001246697.1	1541	1296.51	11393.7	149.761
NM_001246698.1	1149	904.515	763	14.3754
NM_001246699.1	1036	791.515	1964	42.2858
NM_001246701.1	1351	1106.51	37295.2	574.391
NM_001246702.1	1834	1589.51	18935.6	203.015
NM_001246704.1	1450	1205.51	615	8.6939
NM_001246705.1	3141	2896.51	12627	74.291
NM_001246706.1	1331	1086.51	11634	182.476
NM_001246707.1	2199	1954.51	2236	19.496
NM_001246708.1	2208	1963.51	6112.99	53.0556
NM_001246709.1	2645	2400.51	1880	13.3464
NM_001246710.2	401	208.266	1679	137.386
NM_001246711.1	694	458.268	1	0.0371871
NM_001246712.1	1568	1323.51	0	0
NM_001246713.1	1264	1019.51	355	5.93399
NM_001246714.1	459	254.295	3130	209.758
NM_001246715.1	1965	1720.51	4566	45.2261
NM_001246716.1	1176	931.515	716	13.0989
NM_001246717.1	1623	1378.51	4250	52.5399
NM_001246718.1	1662	1417.51	651.496	7.83242
NM_001246720.1	3257	3012.51	15617	88.3447
NM_001246721.1	3047	2802.51	7476	45.4604
NM_001246722.1	1632	1387.51	1122	13.7806
NM_001246723.1	3688	3443.51	4005	19.8204
NM_001246724.1	1312	1067.51	1584	25.2868
NM_001246725.1	1689	1444.51	36169.3	426.708
NM_001246726.1	1735	1490.51	9562	109.326
NM_001246727.1	2491	2246.51	21232	161.062
NM_001246728.1	3554	3309.51	1	0.00514929
NM_001246729.1	2243	1998.51	123570	1053.7
NM_001246731.1	2216	1971.51	16198	140.015
NM_001246732.1	1921	1676.51	13124	133.405
NM_001246733.1	1845	1600.51	39281	418.249
NM_001246734.1	526	310.62	1654.42	90.7673
NM_001246735.2	1363	1118.51	147	2.23969
NM_001246736.1	1925	1680.51	13123	133.077
NM_001246737.1	1157	912.515	5262	98.2704
NM_001246738.1	5536	5291.51	26016	83.7862
NM_001246739.2	2333	2088.51	238008	1942.07
NM_001246740.1	2302	2057.51	3428	28.3929
NM_001246741.1	3899	3654.51	144491	673.788
NM_001246742.1	2703	2458.51	8447	58.552
NM_001246743.1	833	590.146	6290	181.636
NM_001246744.1	633	403.164	40122	1695.95
NM_001246745.1	2515	2270.51	7757	58.2212
NM_001246746.1	849	605.791	7066	198.775
NM_001246747.1	1124	879.515	2425	46.9873
NM_001246748.1	1858	1613.51	24860	262.567
NM_001246749.1	1422	1177.51	11375	164.625
NM_001246750.1	3024	2779.51	5299	32.489
NM_001246751.1	1268	1023.51	16618	276.692
NM_001246753.1	2469	2224.51	3584	27.4565
NM_001246754.1	1161	916.515	291	5.41085
NM_001246755.1	1958	1713.51	4987	49.5979
NM_001246756.1	2141	1896.51	8442	75.8579
NM_001246757.1	1020	775.515	2216	48.6958
NM_001246758.1	1880	1635.51	9282	96.7162
NM_001246759.1	2696	2451.51	7483	52.0179
NM_001246760.1	1254	1009.51	29056	490.496
NM_001246761.1	402	209.033	6658	542.802
NM_001246762.1	3370	3125.51	3604	19.6506
NM_001246763.1	1135	890.515	204	3.90392
NM_001246764.1	1257	1012.51	1504	25.3139
NM_001246765.1	600	374.457	17642	802.894
NM_001246766.1	2791	2546.51	8060	53.9387
NM_001246767.1	3077	2832.51	4520	27.1943
NM_001246768.1	890	646.148	14521	382.98
NM_001246769.1	1927	1682.51	8030	81.3333
NM_001246770.1	1122	877.515	0	0
NM_001246771.1	2458	2213.51	4628	35.6306
NM_001246772.1	2998	2753.51	4709	29.1443
NM_001246773.1	554	334.377	101	5.1475
NM_001246774.1	1518	1273.51	105646	1413.71
NM_001246775.1	1226	981.515	9740.71	169.124
NM_001246776.1	1776	1531.51	57077	635.114
NM_001246777.2	1336	1091.51	2508	39.157
NM_001246778.1	1255	1010.51	1536	25.9036
NM_001246779.1	1311	1066.51	4046	64.6504
NM_001246780.2	680	445.357	10874	416.095
NM_001246781.1	3336	3091.51	6754	37.2307
NM_001246782.1	1599	1354.51	1959	24.6469
NM_001246783.1	2604	2359.51	6305	45.538
NM_001246784.1	789	547.583	4772	148.512
NM_001246785.1	1157	912.515	13433	250.868
NM_001246786.1	1296	1051.51	0	0
NM_001246787.1	2126	1881.51	5185	46.9627
NM_001246788.2	1294	1049.51	919	14.9224
NM_001246789.1	540	322.456	6562	346.799
NM_001246790.1	1849	1604.51	2227	23.6531
NM_001246791.1	1374	1129.51	11745	177.204
NM_001246792.1	465	259.315	604	39.6937
NM_001246793.1	1470	1225.51	1569	21.8181
NM_001246794.1	2349	2104.51	3319	26.8762
NM_001246795.1	636	405.841	4224	177.37
NM_001246796.1	1709	1464.51	3969	46.1848
NM_001246797.1	1652	1407.51	812.169	9.83344
NM_001246798.1	825	582.313	2237.98	65.4955
NM_001246799.1	471	264.178	27955	1803.33
NM_001246800.1	1463	1218.51	9484	132.639
NM_001246801.1	1548	1303.51	4005	52.3599
NM_001246802.1	3035	2790.51	16436	100.375
NM_001246803.2	682	447.205	83556	3184.07
NM_001246804.1	964	719.59	5197.92	123.099
NM_001246805.1	1701	1456.51	974	11.3961
NM_001246806.2	354	172.652	4	0.39482
NM_001246807.1	1604	1359.51	2158	27.0508
NM_001246808.1	1098	853.515	1365	27.2542
NM_001246810.2	510	297.078	26	1.49147
NM_001246811.1	1162	917.515	1035	19.2238
NM_001246812.1	1047	802.515	31204	662.627
NM_001246813.1	1952	1707.51	4984.5	49.7473
NM_001246814.2	1473	1228.51	16763	232.532
NM_001246815.1	1227	982.515	0	0
NM_001246817.1	621	392.605	3671	159.346
NM_001246818.2	1494	1249.51	1781	24.2904
NM_001246819.1	2460	2215.51	2029	15.607
NM_001246820.2	1325	1080.51	0	0
NM_001246821.1	2792	2547.51	63187.6	422.695
NM_001246822.1	1614	1369.51	12538	156.018
NM_001246823.1	2984	2739.51	5647	35.1282
NM_001246824.1	463	257.73	30714.1	2030.89
NM_001246825.2	713	475.741	5115	183.226
NM_001246826.1	1176	931.515	16863	308.501
NM_001246827.1	1871	1626.51	4975.15	52.1267
NM_001246828.1	3111	2866.51	606	3.60272
NM_001246829.1	2732	2487.51	25992	178.068
NM_001246830.1	2147	1902.51	40504.9	362.82
NM_001246831.1	2640	2395.51	2099	14.9323
NM_001252297.1	3537	3292.51	12942	66.9862
NM_001252299.1	1173	928.515	6301	115.647
NM_001256757.1	677	442.626	9575	368.65
NM_001256759.1	1731	1486.51	3	0.0343925
NM_001256762.1	1503	1258.51	2	0.0270822
NM_001256784.1	1573	1328.51	0	0
NM_001256786.1	6621	6376.51	3705.46	9.90308
NM_001256788.1	890	646.148	32647	861.04
NM_001256806.1	1051	806.515	2	0.04226
NM_001256815.1	1517	1272.51	81	1.08476
NM_001256831.1	933	688.753	34536	854.516
NM_001256840.1	696	460.147	0	0
NM_001256842.1	1024	779.515	95	2.07688
NM_001256843.1	1076	831.515	13420	275.039
NM_001256844.1	858	614.586	15370	426.19
NM_001256848.1	1465	1220.51	7385	103.114
NM_001256851.1	3233	2988.51	11116.1	63.3881
NM_001256866.1	1150	905.515	19719	371.109
NM_001256868.1	2187	1942.51	9256	81.2028
NM_001256878.1	2139	1894.51	28691	258.083
NM_001256880.1	636	405.841	6566	275.713
NM_001256882.1	3261	3016.51	106586	602.153
NM_001260516.1	3434	3189.51	6655	35.5578
NM_001265617.2	490	280.092	866	52.6901
NM_001271425.1	2431	2186.51	3900	30.3965
NM_001271426.1	2150	1905.51	2154	19.2639
NM_001278932.1	1721	1476.51	1480	17.0819
NM_001281883.1	1674	1429.51	1626	19.384
NM_001282002.1	884	640.214	239.798	6.38312
NM_001282003.1	821	578.403	104.202	3.07012
NM_001285919.1	858	614.586	2787	77.2799
NM_001285924.1	694	458.268	73298	2725.74
NM_001285925.1	540	322.456	2557	135.136
NM_001291486.1	3979	3734.51	3363	15.3463
NM_001291665.1	1179	934.515	2029	37.0005
NM_001291906.1	1851	1606.51	17448	185.086
NM_001291938.1	898	654.047	5	0.130279
NM_001291944.1	3966	3721.51	0	0
NM_001291945.1	1479	1234.51	1200	16.5652
NM_001291946.1	3999	3754.51	1	0.00453898
NM_001291947.1	1468	1223.51	270	3.76068
NM_001292056.1	7041	6796.51	12506	31.3577
NM_001292057.1	7911	7666.51	2402	5.33933
NM_001292058.1	1722	1477.51	2502	28.8581
NM_001292059.1	1493	1248.51	7209	98.3996
NM_001292060.1	3984	3739.51	99	0.451161
NM_001292061.1	1581	1336.51	2267	28.9061
NM_001293709.1	1677	1432.51	3	0.035689
NM_001305117.1	1052	807.515	54128	1142.31
NM_001305218.1	1873	1628.51	47	0.491833
NM_001323024.1	3143	2898.51	854.275	5.02266
NM_001328107.1	1017	772.515	0	0
NM_001328108.1	1584	1339.51	800	10.1778
NM_001328109.1	2554	2309.51	24	0.177093
NM_001328110.1	2223	1978.51	1004	8.64781
NM_001379121.1	8273	8028.51	3386	7.18727
NR_045124.1	753	513.192	5589	185.595
NR_045131.1	92	18.7722	2	1.81563
NR_045133.1	157	46.4187	0	0
NR_045134.1	88	17.5671	2	1.94018
NR_045135.2	87	17.2809	7	6.90309
NR_045136.1	89	17.7518	5	4.79999
NR_045212.1	1929	1684.51	0	0
NR_046263.1	8240	7995.51	421542	898.476
NR_105086.1	224	84.4619	0	0
NR_105087.1	100	21.7173	0	0
NR_105088.1	100	21.7173	0	0
NR_105089.1	80	15.49	0	0
NR_105090.1	95	19.8452	13	11.1635
NR_105091.1	100	21.7173	0	0
NR_105092.1	97	20.5401	1	0.829676
NR_105093.1	90	18.0941	0	0
NR_105094.1	76	14.5692	0	0
NR_105095.1	77	14.8607	0	0
NR_105096.1	79	15.1884	2	2.24403
NR_105097.1	81	15.6529	1	1.08872
NR_105098.1	80	15.49	0	0
NR_105099.1	81	15.6529	0	0
NR_105100.1	80	15.49	0	0
NR_105101.1	80	15.49	0	0
NR_105102.1	80	15.49	0	0
NR_105103.1	78	14.9605	0	0
NR_105104.1	80	15.49	0	0
NR_105105.1	80	15.49	0	0
NR_105106.1	80	15.49	0	0
NR_105107.1	90	18.0941	19	17.8949
NR_105108.1	75	14.52	1	1.17367
NR_105109.1	80	15.49	0	0
NR_105110.1	80	15.49	89	97.9152
NR_105111.1	81	15.6529	0	0
NR_105112.1	79	15.1884	0	0
NR_105113.1	77	14.8607	0	0
NR_105114.1	80	15.49	0	0
NR_105115.1	90	18.0941	0	0
NR_105116.1	78	14.9605	0	0
NR_105117.1	80	15.49	0	0
NR_105118.1	78	14.9605	1	1.13911
NR_105119.1	81	15.6529	0	0
NR_105120.1	90	18.0941	1	0.941836
NR_105121.1	79	15.1884	0	0
NR_105122.1	80	15.49	0	0
NR_105123.1	80	15.49	0	0
NR_105124.1	80	15.49	0	0
NR_105125.1	79	15.1884	1	1.12202
NR_105126.1	80	15.49	18	19.8031
NR_105127.1	78	14.9605	0	0
NR_105128.1	81	15.6529	1	1.08872
NR_105129.1	75	14.52	0	0
NR_105130.1	78	14.9605	0	0
NR_105131.1	77	14.8607	0	0
NR_105132.1	90	18.0941	0	0
NR_105133.1	78	14.9605	0	0
NR_105134.1	78	14.9605	0	0
NR_105135.1	84	16.4485	0	0
NR_105136.1	78	14.9605	0	0
NR_105137.1	81	15.6529	0	0
NR_105138.1	78	14.9605	0	0
NR_105139.1	80	15.49	0	0
NR_105140.1	81	15.6529	0	0
NR_105141.1	100	21.7173	0	0
NR_105142.1	80	15.49	0	0
NR_105143.1	80	15.49	2	2.20034
NR_105144.1	90	18.0941	0	0
NR_105145.1	80	15.49	5	5.50085
NR_105146.1	74	14.3023	0	0
NR_105147.1	79	15.1884	2	2.24403
NR_105148.1	80	15.49	0	0
NR_105149.1	80	15.49	0	0
NR_105150.1	103	22.7588	0	0
NR_105151.1	80	15.49	0	0
NR_105152.1	70	13.3206	7.49423	9.58775
NR_105153.1	80	15.49	0	0
NR_105154.1	83	16.2154	22	23.1211
NR_105155.1	80	15.49	0	0
NR_105156.1	78	14.9605	0	0
NR_105157.1	80	15.49	3	3.30051
NR_105158.1	90	18.0941	0	0
NR_105159.1	80	15.49	0	0
NR_105160.1	80	15.49	77	84.7132
NR_105161.1	77	14.8607	0	0
NR_105162.1	80	15.49	0	0
NR_105163.1	80	15.49	0	0
NR_105164.1	60	12.5699	2	2.7115
NR_105165.1	80	15.49	0	0
NR_105166.1	80	15.49	0	0
NR_105167.1	80	15.49	0	0
NR_105168.1	90	18.0941	0	0
NR_105169.1	90	18.0941	3	2.82551
NR_105170.1	80	15.49	0	0
NR_105171.1	80	15.49	0	0
NR_105172.1	80	15.49	0	0
NR_105173.1	80	15.49	0	0
NR_105174.1	79	15.1884	0	0
NR_105175.1	66	12.3382	0	0
NR_105176.1	78	14.9605	0	0
NR_105177.1	77	14.8607	0	0
NR_105178.1	80	15.49	0	0
NR_105179.1	79	15.1884	185	207.573
NR_105180.1	82	15.9563	0	0
NR_105181.1	81	15.6529	0	0
NR_105182.1	76	14.5692	4	4.67881
NR_105183.1	77	14.8607	0	0
NR_105184.1	78	14.9605	0	0
NR_105185.1	75	14.52	15	17.6051
NR_105186.1	99	21.3391	4	3.19445
NR_105187.1	79	15.1884	0	0
NR_105188.1	77	14.8607	1	1.14676
NR_105189.1	81	15.6529	5	5.44361
NR_105190.1	82	15.9563	2	2.13604
NR_105191.1	81	15.6529	0	0
NR_105192.1	75	14.52	0	0
NR_105193.1	81	15.6529	0	0
NR_105194.1	78	14.9605	1	1.13911
NR_105195.1	83	16.2154	0	0
NR_105196.1	76	14.5692	12	14.0364
NR_105197.1	90	18.0941	0	0
NR_105198.1	79	15.1884	2	2.24403
NR_105199.1	76	14.5692	0	0
NR_105200.1	82	15.9563	0	0
NR_105201.1	79	15.1884	14	15.7082
NR_105202.1	79	15.1884	0	0
NR_105203.1	83	16.2154	0	0
NR_105204.1	77	14.8607	0	0
NR_105205.1	81	15.6529	0	0
NR_105207.1	78	14.9605	0	0
NR_105208.1	78	14.9605	0	0
NR_105209.1	80	15.49	0	0
NR_105210.1	80	15.49	0	0
NR_105211.1	80	15.49	0	0
NR_105212.1	74	14.3023	0	0
NR_105213.1	80	15.49	0	0
NR_105214.1	80	15.49	0	0
NR_105215.1	84	16.4485	0	0
NR_105216.1	85	16.7172	0	0
NR_105217.1	80	15.49	2	2.20034
NR_105218.1	80	15.49	0	0
NR_105219.1	85	16.7172	2	2.03882
NR_105220.1	78	14.9605	0	0
NR_105221.1	74	14.3023	0	0
NR_105222.1	80	15.49	0	0
NR_105223.1	80	15.49	0	0
NR_105224.1	80	15.49	0	0
NR_105225.1	81	15.6529	0	0
NR_105226.1	75	14.52	0	0
NR_105227.1	71	13.5914	0	0
NR_105228.1	77	14.8607	0	0
NR_105229.1	79	15.1884	0	0
NR_105230.1	80	15.49	0	0
NR_105231.1	90	18.0941	0	0
NR_105232.1	80	15.49	0	0
NR_105233.1	82	15.9563	0	0
NR_105234.1	73	14.0805	0	0
NR_105235.1	75	14.52	0	0
NR_105236.1	74	14.3023	0	0
NR_105237.1	78	14.9605	0	0
NR_105238.1	80	15.49	24	26.4041
NR_105239.1	90	18.0941	0	0
NR_105240.1	75	14.52	0	0
NR_105241.1	76	14.5692	0	0
NR_105242.1	78	14.9605	0	0
NR_105243.1	71	13.5914	24	30.0926
NR_105244.1	83	16.2154	0	0
NR_105245.1	90	18.0941	0	0
NR_105246.1	81	15.6529	0	0
NR_105247.1	77	14.8607	0	0
NR_105249.1	80	15.49	1	1.10017
NR_105250.1	100	21.7173	0	0
NR_105251.1	79	15.1884	0	0
NR_105252.1	77	14.8607	0	0
NR_105253.1	79	15.1884	0	0
NR_105254.1	80	15.49	0	0
NR_105255.1	80	15.49	0	0
NR_105256.1	84	16.4485	1	1.03606
NR_105257.1	100	21.7173	1	0.784705
NR_105258.1	90	18.0941	999	940.894
NR_105259.1	80	15.49	0	0
NR_105260.1	80	15.49	0	0
NR_105261.1	79	15.1884	5	5.61009
NR_105262.1	79	15.1884	169	189.621
NR_105263.1	80	15.49	0	0
NR_105264.1	80	15.49	0	0
NR_105265.1	100	21.7173	0	0
NR_105266.1	97	20.5401	0	0
NR_105267.1	80	15.49	0	0
NR_105268.1	79	15.1884	0	0
NR_105269.1	80	15.49	0	0
NR_105270.1	80	15.49	0	0
NR_105271.1	78	14.9605	0	0
NR_105272.1	82	15.9563	0	0
NR_105273.1	81	15.6529	0	0
NR_105274.1	80	15.49	0	0
NR_105276.1	80	15.49	0	0
NR_105277.1	80	15.49	41	45.107
NR_162735.1	86	16.9666	0	0
NR_162736.1	72	13.7925	0	0
NR_162737.1	74	14.3023	0	0
NR_162738.1	68	12.9508	0	0
NR_162739.1	85	16.7172	0	0
NR_162740.1	110	25.3882	0	0
NR_162741.1	88	17.5671	6	5.82054
NR_162742.1	73	14.0805	0	0
NR_162743.1	78	14.9605	0	0
NR_162744.1	91	18.4526	0	0
NR_162745.1	72	13.7925	0	0
NR_162746.1	63	12.4568	0	0
NR_162747.1	64	12.5514	8	10.862
NR_162748.1	83	16.2154	0	0
NR_162749.1	85	16.7172	63	64.2228
NR_162750.1	98	20.9825	3	2.43655
NR_162751.1	58	12.4836	0	0
NR_162752.1	70	13.3206	0	0
NR_162753.1	65	12.3818	0	0
NR_162754.1	95	19.8452	0	0
NR_162755.1	110	25.3882	0	0
NR_162756.1	122	29.8599	0	0
NR_162757.1	72	13.7925	0	0
NR_162758.1	106	23.7467	0	0
NR_162759.1	86	16.9666	0	0
NR_162760.1	68	12.9508	0	0
NR_162761.1	79	15.1884	4	4.48807
NR_162762.1	83	16.2154	10	10.5096
NR_162763.1	83	16.2154	1	1.05096
NR_162764.1	89	17.7518	0	0
NR_162765.1	104	23.1061	7	5.16278
NR_162766.1	147	41.4851	3	1.23237
NR_162767.1	125	31.0554	0	0
NR_162769.1	96	20.2017	0	0
NR_162770.1	79	15.1884	0	0
NR_162771.1	74	14.3023	0	0
XM_027386468.1	969	724.572	0	0
XM_027386469.2	894	650.114	0	0
XM_027386470.1	927	682.788	0	0
XM_027386471.1	987	742.534	0	0
XM_027386472.1	969	724.572	0	0
XM_027386473.1	969	724.572	0	0
XM_027386474.1	924	679.806	0	0
XM_027386475.1	987	742.534	0	0
XM_027386476.1	936	691.717	0	0
XM_027386477.2	972	727.572	0	0
XM_027386478.1	975	730.572	0	0
XM_027386479.1	927	682.788	0	0
XM_027386480.1	927	682.788	0	0
XM_027386481.1	942	697.682	0	0
XM_027386482.2	2751	2506.51	0	0
XM_027386483.1	942	697.682	0	0
XM_027386484.1	936	691.717	0	0
XM_027386485.1	936	691.717	0	0
XM_027386486.1	972	727.572	0	0
XM_027386487.1	945	700.664	0	0
XM_027386488.1	984	739.534	0	0
XM_027386489.1	831	588.222	0	0
XM_027386490.2	642	411.062	0	0
XM_027386492.2	579	356.017	0	0
XM_027386493.2	452	248.623	0	0
XM_027386494.2	1002	757.515	0	0
XM_027386496.2	545	326.725	0	0
XM_027386497.2	1175	930.515	1	0.0183142
XM_027386498.1	936	691.717	0	0
XM_027386500.1	942	697.682	0	0
XM_027386501.1	957	712.609	0	0
XM_027386502.1	960	715.609	0	0
XM_027386503.1	927	682.788	0	0
XM_027386504.1	942	697.682	0	0
XM_027386505.1	918	673.893	0	0
XM_027386506.2	927	682.788	0	0
XM_027386507.1	927	682.788	0	0
XM_027386508.2	948	703.664	0	0
XM_027386509.1	927	682.788	0	0
XM_027386511.1	927	682.788	0	0
XM_027386512.1	927	682.788	0	0
XM_027386513.1	1050	805.515	0	0
XM_027386515.2	930	685.771	0	0
XM_027386516.1	939	694.7	0	0
XM_027386517.1	966	721.572	0	0
XM_027386518.1	969	724.572	0	0
XM_027386519.1	1014	769.515	0	0
XM_027386520.1	561	340.318	0	0
XM_027386522.1	927	682.788	0	0
XM_027386523.2	918	673.893	0	0
XM_027386524.2	924	679.806	0	0
XM_027386525.1	945	700.664	0	0
XM_027386526.1	927	682.788	0	0
XM_027386527.2	903	658.979	0	0
XM_027386531.2	908	663.928	12583.3	322.988
XM_027386532.2	906	661.962	3168.06	81.559
XM_027386533.2	902	657.996	414.611	10.7381
XM_027386534.2	1455	1210.51	13263	186.717
XM_027386535.2	4167	3922.51	9406	40.8651
XM_027386536.2	1756	1511.51	2986	33.6658
XM_027386537.2	7414	7169.51	3256.2	7.73986
XM_027386538.2	7147	6902.51	5462.97	13.4876
XM_027386539.2	6776	6531.51	152.416	0.397676
XM_027386540.2	2863	2618.51	5814.05	37.8386
