target_id	length	eff_length	est_counts	tpm
NM_001244401.2	1515	1340.17	0	0
NM_001244402.1	1725	1550.17	207897	2919.83
NM_001244405.2	3370	3195.17	5852.35	39.8772
NM_001244407.1	1047	872.165	0	0
NM_001244409.2	1292	1117.17	1	0.0194882
NM_001244411.1	1033	858.165	4232	107.365
NM_001244413.1	873	698.347	14	0.436461
NM_001244494.2	1251	1076.17	917	18.5515
NM_001244504.1	786	611.823	0	0
NM_001244507.1	845	670.484	4467	145.049
NM_001244515.2	477	313.711	6	0.416399
NM_001244516.2	477	313.711	0	0
NM_001244518.2	474	310.831	0	0
NM_001244519.1	535	368.708	18224	1076.09
NM_001244533.1	456	293.796	2724.93	201.928
NM_001244535.1	834	659.557	2136	70.5077
NM_001244575.1	1128	953.165	210681	4812.21
NM_001244576.1	186	60.7091	1387	497.405
NM_001244577.1	186	60.7091	9	3.22758
NM_001244848.2	1786	1611.17	12586	170.073
NM_001244849.1	1778	1603.17	9429	128.049
NM_001244850.1	1827	1652.17	4028	53.0792
NM_001244851.1	1670	1495.17	9123	132.842
NM_001244852.1	1542	1367.17	2849	45.369
NM_001244853.1	1453	1278.17	717	12.2129
NM_001244854.2	1265	1090.17	206606	4126.09
NM_001246673.1	888	713.315	70367	2147.71
NM_001246674.2	775	600.958	36432	1319.86
NM_001246675.1	1095	920.165	2403	56.856
NM_001246677.1	1049	874.165	10443	260.088
NM_001246678.1	2147	1972.17	32599	359.873
NM_001246679.1	1902	1727.17	986	12.4289
NM_001246680.1	2044	1869.17	3925	45.7172
NM_001246681.1	1723	1548.17	13737	193.18
NM_001246682.1	4198	4023.17	17211	93.1379
NM_001246683.1	1146	971.165	86	1.92794
NM_001246684.1	1467	1292.17	6480	109.18
NM_001246685.1	1255	1080.17	4350	87.6773
NM_001246686.1	5571	5396.17	17927.3	72.3297
NM_001246687.1	4089	3914.17	4718	26.2426
NM_001246688.1	2894	2719.17	425	3.40284
NM_001246689.1	516	350.666	6848	425.165
NM_001246690.1	2781	2606.17	13488	112.677
NM_001246691.1	1262	1087.17	1224	24.5117
NM_001246692.1	1185	1010.17	2815	60.67
NM_001246693.2	2469	2294.17	148113	1405.58
NM_001246694.2	1173	998.165	1625	35.4437
NM_001246695.1	1188	1013.17	1445	31.051
NM_001246696.1	1606	1431.17	1906	28.9949
NM_001246697.1	1541	1366.17	7136.5	113.729
NM_001246698.1	1149	974.165	797	17.812
NM_001246699.1	1036	861.165	2707	68.4368
NM_001246701.1	1351	1176.17	33288.9	616.197
NM_001246702.1	1834	1659.17	11707.5	153.625
NM_001246704.1	1450	1275.17	444	7.58062
NM_001246705.1	3141	2966.17	9615	70.5736
NM_001246706.1	1331	1156.17	8757.99	164.92
NM_001246707.1	2199	2024.17	1829.81	19.6811
NM_001246708.1	2208	2033.17	10411	111.483
NM_001246709.1	2645	2470.17	1118	9.8538
NM_001246710.2	401	242.125	1238	111.319
NM_001246711.1	694	521.493	3	0.125245
NM_001246712.1	1568	1393.17	0	0
NM_001246713.1	1264	1089.17	376	7.51592
NM_001246714.1	459	296.675	2381	174.73
NM_001246715.1	1965	1790.17	3329	40.4864
NM_001246716.1	1176	1001.17	586	12.7432
NM_001246717.1	1623	1448.17	252	3.78853
NM_001246718.1	1662	1487.17	106.173	1.55433
NM_001246720.1	3257	3082.17	7259	51.2754
NM_001246721.1	3047	2872.17	7537	57.1317
NM_001246722.1	1632	1457.17	1768	26.4157
NM_001246723.1	3688	3513.17	2550	15.8026
NM_001246724.1	1312	1137.17	938	17.9584
NM_001246725.1	1689	1514.17	19784.7	284.475
NM_001246726.1	1735	1560.17	8612	120.177
NM_001246727.1	2491	2316.17	14222	133.684
NM_001246728.1	3554	3379.17	5	0.0322143
NM_001246729.1	2243	2068.17	92477.1	973.502
NM_001246731.1	2216	2041.17	9556	101.926
NM_001246732.1	1921	1746.17	13730	171.188
NM_001246733.1	1845	1670.17	24288	316.607
NM_001246734.1	526	360.225	529.961	32.0301
NM_001246735.2	1363	1188.17	89	1.6308
NM_001246736.1	1925	1750.17	10974	136.513
NM_001246737.1	1157	982.165	4493	99.5955
NM_001246738.1	5536	5361.17	1930	7.83766
NM_001246739.2	2333	2158.17	247482	2496.59
NM_001246740.1	2302	2127.17	3312	33.8982
NM_001246741.1	3899	3724.17	96778.5	565.768
NM_001246742.1	2703	2528.17	470	4.04744
NM_001246743.1	833	658.572	4920	162.648
NM_001246744.1	633	462.295	29937	1409.86
NM_001246745.1	2515	2340.17	4829	44.9261
NM_001246746.1	849	674.469	5858	189.093
NM_001246747.1	1124	949.165	2198	50.4166
NM_001246748.1	1858	1683.17	15250	197.256
NM_001246749.1	1422	1247.17	10791	188.376
NM_001246750.1	3024	2849.17	5003	38.2297
NM_001246751.1	1268	1093.17	5292	105.395
NM_001246753.1	2469	2294.17	2423	22.9941
NM_001246754.1	1161	986.165	98	2.16354
NM_001246755.1	1958	1783.17	3406	41.5854
NM_001246756.1	2141	1966.17	6519	72.1853
NM_001246757.1	1020	845.165	302	7.77953
NM_001246758.1	1880	1705.17	15241	194.597
NM_001246759.1	2696	2521.17	7701	66.5019
NM_001246760.1	1254	1079.17	28760	580.215
NM_001246761.1	402	243.064	8194	733.946
NM_001246762.1	3370	3195.17	1935	13.1849
NM_001246763.1	1135	960.165	172	3.90005
NM_001246764.1	1257	1082.17	850	17.1007
NM_001246765.1	600	430.79	20010	1011.27
NM_001246766.1	2791	2616.17	5395	44.8967
NM_001246767.1	3077	2902.17	4830	36.2337
NM_001246768.1	890	715.315	3749	114.105
NM_001246769.1	1927	1752.17	12778	158.773
NM_001246770.1	1122	947.165	4.0279	0.092585
NM_001246771.1	2458	2283.17	1204	11.4809
NM_001246772.1	2998	2823.17	1940	14.9608
NM_001246773.1	554	386.958	102	5.73885
NM_001246774.1	1518	1343.17	69157	1120.97
NM_001246775.1	1226	1051.17	10593.9	219.418
NM_001246776.1	1776	1601.17	37882	515.092
NM_001246777.2	1336	1161.17	2289	42.918
NM_001246778.1	1255	1080.17	1919	38.6788
NM_001246779.1	1311	1136.17	2319	44.4373
NM_001246780.2	680	508.066	8800	377.095
NM_001246781.1	3336	3161.17	6759	46.5504
NM_001246782.1	1599	1424.17	2405	36.7657
NM_001246783.1	2604	2429.17	3950	35.402
NM_001246784.1	789	614.796	3325	117.747
NM_001246785.1	1157	982.165	8115	179.884
NM_001246786.1	1296	1121.17	1	0.0194186
NM_001246787.1	2126	1951.17	3950	44.0749
NM_001246788.2	1294	1119.17	1118	21.7488
NM_001246789.1	540	373.532	4913	286.357
NM_001246790.1	1849	1674.17	326	4.23943
NM_001246791.1	1374	1199.17	3409.1	61.894
NM_001246792.1	465	302.306	475	34.2086
NM_001246793.1	1470	1295.17	950	15.9693
NM_001246794.1	2349	2174.17	2807	28.1085
NM_001246795.1	636	465.212	3096	144.89
NM_001246796.1	1709	1534.17	1652	23.4437
NM_001246797.1	1652	1477.17	599.905	8.84182
NM_001246798.1	825	650.586	1614.52	54.029
NM_001246799.1	471	307.958	12837	907.529
NM_001246800.1	1463	1288.17	10492	177.327
NM_001246801.1	1548	1373.17	2822	44.7427
NM_001246802.1	3035	2860.17	12941	98.5065
NM_001246803.2	682	509.975	97059	4143.57
NM_001246804.1	964	789.183	2754	75.9756
NM_001246805.1	1701	1526.17	588	8.3881
NM_001246806.2	354	198.969	3	0.328264
NM_001246807.1	1604	1429.17	1934	29.462
NM_001246808.1	1098	923.165	1324	31.2246
NM_001246810.2	510	345.013	6	0.378621
NM_001246811.1	1162	987.165	740	16.3204
NM_001246812.1	1047	872.165	18654	465.652
NM_001246813.1	1952	1777.17	4138.46	50.699
NM_001246814.2	1473	1298.17	12196	204.539
NM_001246815.1	1227	1052.17	0	0
NM_001246817.1	621	450.774	1796	86.7432
NM_001246818.2	1494	1319.17	1283	21.1746
NM_001246819.1	2460	2285.17	1383	13.1763
NM_001246820.2	1325	1150.17	0	0
NM_001246821.1	2792	2617.17	32133.6	267.311
NM_001246822.1	1614	1439.17	8535	129.116
NM_001246823.1	2984	2809.17	4629	35.8755
NM_001246824.1	463	300.436	29691.8	2151.65
NM_001246825.2	713	539.974	3203	129.143
NM_001246826.1	1176	1001.17	13768	299.401
NM_001246827.1	1871	1696.17	4268.96	54.7952
NM_001246828.1	3111	2936.17	1170	8.67548
NM_001246829.1	2732	2557.17	17093	145.528
NM_001246830.1	2147	1972.17	36698	405.123
NM_001246831.1	2640	2465.17	2040	18.0166
NM_001252297.1	3537	3362.17	16631	107.693
NM_001252299.1	1173	998.165	5407	117.935
NM_001256757.1	677	505.156	3269	140.889
NM_001256759.1	1731	1556.17	18	0.251828
NM_001256762.1	1503	1328.17	0	0
NM_001256784.1	1573	1398.17	0	0
NM_001256786.1	6621	6446.17	3044.63	10.283
NM_001256788.1	890	715.315	11203	340.977
NM_001256806.1	1051	876.165	3	0.0745458
NM_001256815.1	1517	1342.17	56	0.908385
NM_001256831.1	933	758.2	32076	921.052
NM_001256840.1	696	523.458	0	0
NM_001256842.1	1024	849.165	36	0.922993
NM_001256843.1	1076	901.165	10907	263.505
NM_001256844.1	858	683.424	14614	465.551
NM_001256848.1	1465	1290.17	5589	94.3141
NM_001256851.1	3233	3058.17	7604.89	54.1402
NM_001256866.1	1150	975.165	18124	404.635
NM_001256868.1	2187	2012.17	11462	124.018
NM_001256878.1	2139	1964.17	47483	526.318
NM_001256880.1	636	465.212	2998	140.304
NM_001256882.1	3261	3086.17	41490	292.693
NM_001260516.1	3434	3259.17	7031	46.9676
NM_001265617.2	490	326.063	947	63.2319
NM_001271425.1	2431	2256.17	2648	25.5526
NM_001271426.1	2150	1975.17	1371	15.112
NM_001278932.1	1721	1546.17	1879	26.4581
NM_001281883.1	1674	1499.17	1867	27.1133
NM_001282002.1	884	709.331	87.6662	2.69074
NM_001282003.1	821	646.615	37.3338	1.25703
NM_001285919.1	858	683.424	2240	71.3586
NM_001285924.1	694	521.493	75841	3166.24
NM_001285925.1	540	373.532	2565	149.502
NM_001291486.1	3979	3804.17	2408	13.7811
NM_001291665.1	1179	1004.17	1287	27.9037
NM_001291906.1	1851	1676.17	15422	200.314
NM_001291938.1	898	723.315	0	0
NM_001291944.1	3966	3791.17	0	0
NM_001291945.1	1479	1304.17	927	15.4752
NM_001291946.1	3999	3824.17	11	0.0626245
NM_001291947.1	1468	1293.17	481	8.09802
NM_001292056.1	7041	6866.17	12857	40.7674
NM_001292057.1	7911	7736.17	1487	4.18479
NM_001292058.1	1722	1547.17	461	6.48713
NM_001292059.1	1493	1318.17	6218	102.7
NM_001292060.1	3984	3809.17	41	0.234338
NM_001292061.1	1581	1406.17	983	15.2197
NM_001293709.1	1677	1502.17	1	0.0144934
NM_001305117.1	1052	877.165	29850	740.885
NM_001305218.1	1873	1698.17	33	0.42308
NM_001323024.1	3143	2968.17	832.652	6.1075
NM_001328107.1	1017	842.165	0	0
NM_001328108.1	1584	1409.17	477	7.36961
NM_001328109.1	2554	2379.17	37	0.338583
NM_001328110.1	2223	2048.17	1268	13.4785
NM_001379121.1	8273	8098.17	2056	5.52745
NR_045124.1	753	579.378	6602	248.086
NR_045131.1	92	18.3994	0	0
NR_045133.1	157	43.3545	0	0
NR_045134.1	88	17.0348	3	3.83419
NR_045135.2	87	16.7951	0	0
NR_045136.1	89	17.3317	1	1.25616
NR_045212.1	1929	1754.17	0	0
NR_046263.1	8240	8065.17	632431	1707.21
NR_105086.1	224	87.6456	0	0
NR_105087.1	100	21.6223	0	0
NR_105088.1	100	21.6223	0	0
NR_105089.1	80	14.5563	0	0
NR_105090.1	95	19.5828	14	15.5647
NR_105091.1	100	21.6223	2	2.0138
NR_105092.1	97	20.469	0	0
NR_105093.1	90	17.6945	0	0
NR_105094.1	76	12.9038	0	0
NR_105095.1	77	13.2952	0	0
NR_105096.1	79	14.1249	0	0
NR_105097.1	81	14.9233	2	2.91779
NR_105098.1	80	14.5563	0	0
NR_105099.1	81	14.9233	0	0
NR_105100.1	80	14.5563	0	0
NR_105101.1	80	14.5563	0	0
NR_105102.1	80	14.5563	0	0
NR_105103.1	78	13.6565	0	0
NR_105104.1	80	14.5563	0	0
NR_105105.1	80	14.5563	0	0
NR_105106.1	80	14.5563	0	0
NR_105107.1	90	17.6945	8	9.84329
NR_105108.1	75	12.6387	0	0
NR_105109.1	80	14.5563	0	0
NR_105110.1	80	14.5563	36	53.8442
NR_105111.1	81	14.9233	0	0
NR_105112.1	79	14.1249	0	0
NR_105113.1	77	13.2952	0	0
NR_105114.1	80	14.5563	0	0
NR_105115.1	90	17.6945	0	0
NR_105116.1	78	13.6565	0	0
NR_105117.1	80	14.5563	0	0
NR_105118.1	78	13.6565	0	0
NR_105119.1	81	14.9233	0	0
NR_105120.1	90	17.6945	0	0
NR_105121.1	79	14.1249	0	0
NR_105122.1	80	14.5563	0	0
NR_105123.1	80	14.5563	1	1.49567
NR_105124.1	80	14.5563	0	0
NR_105125.1	79	14.1249	2	3.08271
NR_105126.1	80	14.5563	32	47.8615
NR_105127.1	78	13.6565	0	0
NR_105128.1	81	14.9233	0	0
NR_105129.1	75	12.6387	1	1.7226
NR_105130.1	78	13.6565	0	0
NR_105131.1	77	13.2952	0	0
NR_105132.1	90	17.6945	0	0
NR_105133.1	78	13.6565	0	0
NR_105134.1	78	13.6565	0	0
NR_105135.1	84	15.8898	0	0
NR_105136.1	78	13.6565	0	0
NR_105137.1	81	14.9233	0	0
NR_105138.1	78	13.6565	0	0
NR_105139.1	80	14.5563	0	0
NR_105140.1	81	14.9233	0	0
NR_105141.1	100	21.6223	0	0
NR_105142.1	80	14.5563	0	0
NR_105143.1	80	14.5563	0	0
NR_105144.1	90	17.6945	0	0
NR_105145.1	80	14.5563	0	0
NR_105146.1	74	12.4143	0	0
NR_105147.1	79	14.1249	8	12.3308
NR_105148.1	80	14.5563	0	0
NR_105149.1	80	14.5563	0	0
NR_105150.1	103	22.5898	0	0
NR_105151.1	80	14.5563	0	0
NR_105152.1	70	11.4997	0	0
NR_105153.1	80	14.5563	0	0
NR_105154.1	83	15.5748	9	12.5808
NR_105155.1	80	14.5563	0	0
NR_105156.1	78	13.6565	0	0
NR_105157.1	80	14.5563	0	0
NR_105158.1	90	17.6945	1	1.23041
NR_105159.1	80	14.5563	0	0
NR_105160.1	80	14.5563	119	177.985
NR_105161.1	77	13.2952	0	0
NR_105162.1	80	14.5563	0	0
NR_105163.1	80	14.5563	0	0
NR_105164.1	60	11.8093	7	12.9052
NR_105165.1	80	14.5563	0	0
NR_105166.1	80	14.5563	0	0
NR_105167.1	80	14.5563	0	0
NR_105168.1	90	17.6945	0	0
NR_105169.1	90	17.6945	0	0
NR_105170.1	80	14.5563	0	0
NR_105171.1	80	14.5563	0	0
NR_105172.1	80	14.5563	0	0
NR_105173.1	80	14.5563	3	4.48702
NR_105174.1	79	14.1249	0	0
NR_105175.1	66	11.3138	0	0
NR_105176.1	78	13.6565	2	3.18844
NR_105177.1	77	13.2952	0	0
NR_105178.1	80	14.5563	0	0
NR_105179.1	79	14.1249	64	98.6466
NR_105180.1	82	15.2333	0	0
NR_105181.1	81	14.9233	0	0
NR_105182.1	76	12.9038	2	3.37444
NR_105183.1	77	13.2952	0	0
NR_105184.1	78	13.6565	0	0
NR_105185.1	75	12.6387	6	10.3356
NR_105186.1	99	21.2004	4	4.10775
NR_105187.1	79	14.1249	0	0
NR_105188.1	77	13.2952	0	0
NR_105189.1	81	14.9233	8	11.6712
NR_105190.1	82	15.2333	0	0
NR_105191.1	81	14.9233	0	0
NR_105192.1	75	12.6387	0	0
NR_105193.1	81	14.9233	0	0
NR_105194.1	78	13.6565	0	0
NR_105195.1	83	15.5748	0	0
NR_105196.1	76	12.9038	5	8.43609
NR_105197.1	90	17.6945	0	0
NR_105198.1	79	14.1249	0	0
NR_105199.1	76	12.9038	0	0
NR_105200.1	82	15.2333	0	0
NR_105201.1	79	14.1249	3	4.62406
NR_105202.1	79	14.1249	0	0
NR_105203.1	83	15.5748	0	0
NR_105204.1	77	13.2952	3	4.91264
NR_105205.1	81	14.9233	0	0
NR_105207.1	78	13.6565	0	0
NR_105208.1	78	13.6565	0	0
NR_105209.1	80	14.5563	0	0
NR_105210.1	80	14.5563	0	0
NR_105211.1	80	14.5563	0	0
NR_105212.1	74	12.4143	0	0
NR_105213.1	80	14.5563	3	4.48702
NR_105214.1	80	14.5563	0	0
NR_105215.1	84	15.8898	0	0
NR_105216.1	85	16.1537	0	0
NR_105217.1	80	14.5563	3	4.48702
NR_105218.1	80	14.5563	0	0
NR_105219.1	85	16.1537	0	0
NR_105220.1	78	13.6565	0	0
NR_105221.1	74	12.4143	0	0
NR_105222.1	80	14.5563	0	0
NR_105223.1	80	14.5563	0	0
NR_105224.1	80	14.5563	0	0
NR_105225.1	81	14.9233	0	0
NR_105226.1	75	12.6387	0	0
NR_105227.1	71	11.6459	0	0
NR_105228.1	77	13.2952	0	0
NR_105229.1	79	14.1249	5	7.70676
NR_105230.1	80	14.5563	0	0
NR_105231.1	90	17.6945	0	0
NR_105232.1	80	14.5563	0	0
NR_105233.1	82	15.2333	0	0
NR_105234.1	73	12.1224	0	0
NR_105235.1	75	12.6387	0	0
NR_105236.1	74	12.4143	0	0
NR_105237.1	78	13.6565	2	3.18844
NR_105238.1	80	14.5563	17	25.4264
NR_105239.1	90	17.6945	0	0
NR_105240.1	75	12.6387	3	5.1678
NR_105241.1	76	12.9038	0	0
NR_105242.1	78	13.6565	0	0
NR_105243.1	71	11.6459	5	9.34729
NR_105244.1	83	15.5748	0	0
NR_105245.1	90	17.6945	0	0
NR_105246.1	81	14.9233	0	0
NR_105247.1	77	13.2952	0	0
NR_105249.1	80	14.5563	12	17.9481
NR_105250.1	100	21.6223	0	0
NR_105251.1	79	14.1249	0	0
NR_105252.1	77	13.2952	0	0
NR_105253.1	79	14.1249	0	0
NR_105254.1	80	14.5563	0	0
NR_105255.1	80	14.5563	0	0
NR_105256.1	84	15.8898	0	0
NR_105257.1	100	21.6223	1	1.0069
NR_105258.1	90	17.6945	546	671.805
NR_105259.1	80	14.5563	0	0
NR_105260.1	80	14.5563	0	0
NR_105261.1	79	14.1249	1	1.54135
NR_105262.1	79	14.1249	142	218.872
NR_105263.1	80	14.5563	0	0
NR_105264.1	80	14.5563	0	0
NR_105265.1	100	21.6223	0	0
NR_105266.1	97	20.469	0	0
NR_105267.1	80	14.5563	0	0
NR_105268.1	79	14.1249	0	0
NR_105269.1	80	14.5563	0	0
NR_105270.1	80	14.5563	0	0
NR_105271.1	78	13.6565	0	0
NR_105272.1	82	15.2333	1	1.4292
NR_105273.1	81	14.9233	1	1.4589
NR_105274.1	80	14.5563	0	0
NR_105276.1	80	14.5563	0	0
NR_105277.1	80	14.5563	14	20.9394
NR_162735.1	86	16.4897	0	0
NR_162736.1	72	11.8843	0	0
NR_162737.1	74	12.4143	0	0
NR_162738.1	68	11.2674	0	0
NR_162739.1	85	16.1537	0	0
NR_162740.1	110	25.0109	0	0
NR_162741.1	88	17.0348	11	14.0587
NR_162742.1	73	12.1224	3	5.38792
NR_162743.1	78	13.6565	0	0
NR_162744.1	91	18.0731	0	0
NR_162745.1	72	11.8843	0	0
NR_162746.1	63	11.3913	0	0
NR_162747.1	64	11.4386	1	1.90333
NR_162748.1	83	15.5748	2	2.79573
NR_162749.1	85	16.1537	37	49.8675
NR_162750.1	98	20.8159	4	4.18363
NR_162751.1	58	12.5849	0	0
NR_162752.1	70	11.4997	0	0
NR_162753.1	65	11.3519	0	0
NR_162754.1	95	19.5828	0	0
NR_162755.1	110	25.0109	0	0
NR_162756.1	122	28.4555	0	0
NR_162757.1	72	11.8843	0	0
NR_162758.1	106	23.6712	0	0
NR_162759.1	86	16.4897	0	0
NR_162760.1	68	11.2674	0	0
NR_162761.1	79	14.1249	3	4.62406
NR_162762.1	83	15.5748	5	6.98932
NR_162763.1	83	15.5748	0	0
NR_162764.1	89	17.3317	0	0
NR_162765.1	104	22.9633	2	1.8962
NR_162766.1	147	38.2962	3	1.70551
NR_162767.1	125	29.2931	0	0
NR_162769.1	96	20.1201	0	0
NR_162770.1	79	14.1249	0	0
NR_162771.1	74	12.4143	0	0
XM_027386468.1	969	794.165	0	0
XM_027386469.2	894	719.315	0	0
XM_027386470.1	927	752.217	0	0
XM_027386471.1	987	812.165	0	0
XM_027386472.1	969	794.165	0	0
XM_027386473.1	969	794.165	0	0
XM_027386474.1	924	749.234	0	0
XM_027386475.1	987	812.165	0	0
XM_027386476.1	936	761.2	0	0
XM_027386477.2	972	797.165	0	0
XM_027386478.1	975	800.165	0	0
XM_027386479.1	927	752.217	0	0
XM_027386480.1	927	752.217	0	0
XM_027386481.1	942	767.2	0	0
XM_027386482.2	2751	2576.17	0	0
XM_027386483.1	942	767.2	0	0
XM_027386484.1	936	761.2	0	0
XM_027386485.1	936	761.2	0	0
XM_027386486.1	972	797.165	0	0
XM_027386487.1	945	770.2	0	0
XM_027386488.1	984	809.165	2	0.0538122
XM_027386489.1	831	656.572	0	0
XM_027386490.2	642	471.034	0	0
XM_027386492.2	579	410.721	0	0
XM_027386493.2	452	289.996	0	0
XM_027386494.2	1002	827.165	0	0
XM_027386496.2	545	378.328	0	0
XM_027386497.2	1175	1000.17	16	0.348286
XM_027386498.1	936	761.2	0	0
XM_027386500.1	942	767.2	0	0
XM_027386501.1	957	782.183	0	0
XM_027386502.1	960	785.183	0	0
XM_027386503.1	927	752.217	0	0
XM_027386504.1	942	767.2	0	0
XM_027386505.1	918	743.25	0	0
XM_027386506.2	927	752.217	0	0
XM_027386507.1	927	752.217	0	0
XM_027386508.2	948	773.2	0	0
XM_027386509.1	927	752.217	0	0
XM_027386511.1	927	752.217	0	0
XM_027386512.1	927	752.217	0	0
XM_027386513.1	1050	875.165	0	0
XM_027386515.2	930	755.217	0	0
XM_027386516.1	939	764.2	0	0
XM_027386517.1	966	791.165	0	0
XM_027386518.1	969	794.165	0	0
XM_027386519.1	1014	839.165	0	0
XM_027386520.1	561	393.624	2	0.110621
XM_027386522.1	927	752.217	0	0
XM_027386523.2	918	743.25	0	0
XM_027386524.2	924	749.234	0	0
XM_027386525.1	945	770.2	0	0
XM_027386526.1	927	752.217	0	0
XM_027386527.2	903	728.299	0	0
XM_027386531.2	908	733.299	460.192	13.663
XM_027386532.2	906	731.299	109.623	3.26359
XM_027386533.2	902	727.299	14.1843	0.424603
XM_027386534.2	1455	1280.17	7826.89	133.11
XM_027386535.2	4167	3992.17	7536.12	41.0986
XM_027386536.2	1756	1581.17	1610	22.1685
XM_027386537.2	7414	7239.17	1061.05	3.19107
XM_027386538.2	7147	6972.17	4966.27	15.5078
