target_id	length	eff_length	est_counts	tpm
NM_001244849.1	1778	1528.19	5236	80.9736
NM_001244850.1	1827	1577.19	2712	40.6375
NM_001244851.1	1670	1420.19	10601	176.409
NM_001244852.1	1542	1292.19	3217	58.8363
NM_001244853.1	1453	1203.19	614	12.0602
NM_001244854.2	1265	1015.19	225423	5247.73
NM_001246673.1	888	638.562	28984	1072.7
NM_001246674.2	775	527.221	35992	1613.37
NM_001246675.1	1095	845.194	2033	56.8464
NM_001246677.1	1049	799.194	11988	354.5
NM_001246678.1	2147	1897.19	28198	351.26
NM_001246679.1	1902	1652.19	1383	19.7826
NM_001246680.1	2044	1794.19	2691	35.4459
NM_001246681.1	1723	1473.19	14431	231.504
NM_001246682.1	4198	3948.19	10907	65.2873
NM_001246683.1	1146	896.194	50	1.31853
NM_001246684.1	1467	1217.19	5650	109.701
NM_001246685.1	1255	1005.19	4477	105.259
NM_001246686.1	5571	5321.19	18760.4	83.3211
NM_001246687.1	4089	3839.19	5075	31.2405
NM_001246688.1	2894	2644.19	736	6.57819
NM_001246689.1	516	294.081	6846	550.165
NM_001246690.1	2781	2531.19	9328	87.0934
NM_001246691.1	1262	1012.19	1095	25.5666
NM_001246692.1	1185	935.194	1218	30.7799
NM_001246693.2	2469	2219.19	148108	1577.27
NM_001246694.2	1173	923.194	1247	31.9224
NM_001246695.1	1188	938.194	1802	45.3925
NM_001246696.1	1606	1356.19	1615	28.1432
NM_001246697.1	1541	1291.19	7292.54	133.478
NM_001246698.1	1149	899.194	701	18.4241
NM_001246699.1	1036	786.194	1887	56.7237
NM_001246701.1	1351	1101.19	24490.2	525.594
NM_001246702.1	1834	1584.19	9170.65	136.809
NM_001246704.1	1450	1200.19	316	6.2224
NM_001246705.1	3141	2891.19	7260	59.3447
NM_001246706.1	1331	1081.19	9116.97	199.282
NM_001246707.1	2199	1949.19	2056	24.9282
NM_001246708.1	2208	1958.19	6971.99	84.144
NM_001246709.1	2645	2395.19	1393	13.7446
NM_001246710.2	401	200.782	1264	148.78
NM_001246711.1	694	450.574	1	0.0524512
NM_001246712.1	1568	1318.19	0	0
NM_001246713.1	1264	1014.19	333	7.75971
NM_001246714.1	459	246.759	2087	199.881
NM_001246715.1	1965	1715.19	3128	43.0998
NM_001246716.1	1176	926.194	664	16.9429
NM_001246717.1	1623	1373.19	185	3.18392
NM_001246718.1	1662	1412.19	123.968	2.07462
NM_001246720.1	3257	3007.19	10433	81.9917
NM_001246721.1	3047	2797.19	5888	49.7471
NM_001246722.1	1632	1382.19	842	14.3968
NM_001246723.1	3688	3438.19	2026	13.9262
NM_001246724.1	1312	1062.19	1085	24.1406
NM_001246725.1	1689	1439.19	16027.5	263.19
NM_001246726.1	1735	1485.19	6768	107.696
NM_001246727.1	2491	2241.19	14251	150.275
NM_001246728.1	3554	3304.19	8	0.0572198
NM_001246729.1	2243	1993.19	88973.5	1054.95
NM_001246731.1	2216	1966.19	24764	297.657
NM_001246732.1	1921	1671.19	11005	155.627
NM_001246733.1	1845	1595.19	24459	362.366
NM_001246734.1	526	302.399	977.45	76.3901
NM_001246735.2	1363	1113.19	99	2.10178
NM_001246736.1	1925	1675.19	10508	148.244
NM_001246737.1	1157	907.194	3797	98.9151
NM_001246738.1	5536	5286.19	1502	6.71505
NM_001246739.2	2333	2083.19	499618	5668.01
NM_001246740.1	2302	2052.19	2279	26.2451
NM_001246741.1	3899	3649.19	140881	912.385
NM_001246742.1	2703	2453.19	515	4.96132
NM_001246743.1	833	583.953	3852	155.894
NM_001246744.1	633	395.49	31852	1903.37
NM_001246745.1	2515	2265.19	5762	60.116
NM_001246746.1	849	599.778	7563	298.007
NM_001246747.1	1124	874.194	1994	53.9063
NM_001246748.1	1858	1608.19	15171	222.945
NM_001246749.1	1422	1172.19	11626	234.398
NM_001246750.1	3024	2774.19	4137	35.2428
NM_001246751.1	1268	1018.19	6790.97	157.624
NM_001246753.1	2469	2219.19	2533	26.975
NM_001246754.1	1161	911.194	201	5.21324
NM_001246755.1	1958	1708.19	3204	44.3279
NM_001246756.1	2141	1891.19	5624	70.2799
NM_001246757.1	1020	770.194	679	20.8349
NM_001246758.1	1880	1630.19	11260	163.238
NM_001246759.1	2696	2446.19	6654.99	64.2952
NM_001246760.1	1254	1004.19	19527	459.558
NM_001246761.1	402	201.534	8611	1009.78
NM_001246762.1	3370	3120.19	2723	20.6247
NM_001246763.1	1135	885.194	352	9.3978
NM_001246764.1	1257	1007.19	838	19.6632
NM_001246765.1	600	365.911	21810.6	1408.68
NM_001246766.1	2791	2541.19	7229	67.2299
NM_001246767.1	3077	2827.19	4092	34.206
NM_001246768.1	890	640.562	4732	174.584
NM_001246769.1	1927	1677.19	14451	203.628
NM_001246770.1	1122	872.194	0	0
NM_001246771.1	2458	2208.19	1323	14.1594
NM_001246772.1	2998	2748.19	1703	14.645
NM_001246773.1	554	326.191	83	6.01352
NM_001246774.1	1518	1268.19	78169	1456.7
NM_001246775.1	1226	976.194	7118.96	172.347
NM_001246776.1	1776	1526.19	39974	618.999
NM_001246777.2	1336	1086.19	2121	46.1483
NM_001246778.1	1255	1005.19	1497	35.1961
NM_001246779.1	1311	1061.19	2773	61.7557
NM_001246780.2	680	437.714	7725	417.091
NM_001246781.1	3336	3086.19	4274	32.7291
NM_001246782.1	1599	1349.19	1494	26.1697
NM_001246783.1	2604	2354.19	3684	36.9828
NM_001246784.1	789	540.76	3453	150.909
NM_001246785.1	1157	907.194	9483.98	247.066
NM_001246786.1	1296	1046.19	1	0.0225897
NM_001246787.1	2126	1876.19	3089	38.9101
NM_001246788.2	1294	1044.19	857	19.3964
NM_001246789.1	540	314.084	5285	397.669
NM_001246790.1	1849	1599.19	546	8.06889
NM_001246791.1	1374	1124.19	3290	69.1635
NM_001246792.1	465	251.46	522	49.0596
NM_001246793.1	1470	1220.19	1089	21.0922
NM_001246794.1	2349	2099.19	2494	28.078
NM_001246795.1	636	398.215	3459	205.284
NM_001246796.1	1709	1459.19	1771	28.6832
NM_001246797.1	1652	1402.19	607.215	10.2343
NM_001246798.1	825	576.094	2020.44	82.8847
NM_001246799.1	471	256.339	8578	790.85
NM_001246800.1	1463	1213.19	15438	300.734
NM_001246801.1	1548	1298.19	2719	49.4985
NM_001246802.1	3035	2785.19	10015	84.9802
NM_001246803.2	682	439.498	42361	2277.89
NM_001246804.1	964	714.273	2053.65	67.9491
NM_001246805.1	1701	1451.19	935	15.2268
NM_001246806.2	354	165.967	10	1.42397
NM_001246807.1	1604	1354.19	2015	35.1655
NM_001246808.1	1098	848.194	915	25.4946
NM_001246810.2	510	288.945	14	1.14508
NM_001246811.1	1162	912.194	674	17.462
NM_001246812.1	1047	797.194	15079	447.024
NM_001246813.1	1952	1702.19	3519.1	48.859
NM_001246814.2	1473	1223.19	10588	204.569
NM_001246815.1	1227	977.194	0	0
NM_001246817.1	621	384.604	1927	118.41
NM_001246818.2	1494	1244.19	1534	29.138
NM_001246819.1	2460	2210.19	1269	13.5692
NM_001246820.2	1325	1075.19	0	0
NM_001246821.1	2792	2542.19	38420.3	357.169
NM_001246822.1	1614	1364.19	5601	97.0313
NM_001246823.1	2984	2734.19	2682	23.182
NM_001246824.1	463	249.835	20099.8	1901.35
NM_001246825.2	713	468.097	3347	168.983
NM_001246826.1	1176	926.194	13038	332.683
NM_001246827.1	1871	1621.19	4079.62	59.4712
NM_001246828.1	3111	2861.19	779	6.43446
NM_001246829.1	2732	2482.19	15133	144.083
NM_001246830.1	2147	1897.19	27914	347.722
NM_001246831.1	2640	2390.19	1836	18.1536
NM_001252297.1	3537	3287.19	15931	114.535
NM_001252299.1	1173	923.194	3926	100.503
NM_001256757.1	677	434.965	3412	185.386
NM_001256759.1	1731	1481.19	17	0.271243
NM_001256762.1	1503	1253.19	0	0
NM_001256784.1	1573	1323.19	0	0
NM_001256786.1	6621	6371.19	2557.98	9.48851
NM_001256788.1	890	640.562	14439	532.719
NM_001256806.1	1051	801.194	2	0.0589949
NM_001256815.1	1517	1267.19	75	1.39875
NM_001256831.1	933	683.349	31101	1075.61
NM_001256840.1	696	452.451	0	0
NM_001256842.1	1024	774.194	195	5.9526
NM_001256843.1	1076	826.194	15782	451.442
NM_001256844.1	858	608.68	21394	830.663
NM_001256848.1	1465	1215.19	8756	170.287
NM_001256851.1	3233	2983.19	8043.61	63.7223
NM_001256866.1	1150	900.194	19194	503.908
NM_001256868.1	2187	1937.19	7153	87.2644
NM_001256878.1	2139	1889.19	47846	598.537
NM_001256880.1	636	398.215	3769	223.682
NM_001256882.1	3261	3011.19	58199	456.771
NM_001260516.1	3434	3184.19	5348	39.693
NM_001265617.2	490	272.336	693	60.1382
NM_001271425.1	2431	2181.19	3180	34.4552
NM_001271426.1	2150	1900.19	1144	14.2282
NM_001278932.1	1721	1471.19	1373	22.0558
NM_001281883.1	1674	1424.19	1457	24.1776
NM_001282002.1	884	634.562	144.058	5.36518
NM_001282003.1	821	572.202	59.9424	2.47575
NM_001285919.1	858	608.68	1997	77.5374
NM_001285924.1	694	450.574	38431	2015.75
NM_001285925.1	540	314.084	2172	163.432
NM_001291486.1	3979	3729.19	1574	9.97498
NM_001291665.1	1179	929.194	1349	34.3106
NM_001291906.1	1851	1601.19	17604	259.83
NM_001291938.1	898	648.493	7	0.255103
NM_001291944.1	3966	3716.19	0	0
NM_001291945.1	1479	1229.19	911	17.5154
NM_001291946.1	3999	3749.19	4	0.0252141
NM_001291947.1	1468	1218.19	326	6.32446
NM_001292056.1	7041	6791.19	10034	34.9181
NM_001292057.1	7911	7661.19	1465	4.51922
NM_001292058.1	1722	1472.19	474	7.60914
NM_001292059.1	1493	1243.19	5346	101.628
NM_001292060.1	3984	3734.19	132	0.835409
NM_001292061.1	1581	1331.19	1200	21.304
NM_001293709.1	1677	1427.19	1	0.0165592
NM_001305117.1	1052	802.194	27030	796.322
NM_001305218.1	1873	1623.19	72	1.0483
NM_001323024.1	3143	2893.19	1067.41	8.71919
NM_001328107.1	1017	767.194	0	0
NM_001328108.1	1584	1334.19	625	11.0709
NM_001328109.1	2554	2304.19	18	0.184619
NM_001328110.1	2223	1973.19	1545	18.5047
NM_001379121.1	8273	8023.19	2045.29	6.02462
NR_045124.1	753	505.977	3959	184.917
NR_045131.1	92	19.4012	2	2.43626
NR_045133.1	157	45.8295	0	0
NR_045134.1	88	18.114	0	0
NR_045135.2	87	17.7575	0	0
NR_045136.1	89	18.4805	6	7.6729
NR_045212.1	1929	1679.19	0	0
NR_046263.1	8240	7990.19	964308	2852.2
NR_105086.1	224	81.1894	0	0
NR_105087.1	100	22.484	0	0
NR_105088.1	100	22.484	3	3.15333
NR_105089.1	80	15.8298	0	0
NR_105090.1	95	20.3185	8	9.30508
NR_105091.1	100	22.484	2	2.10222
NR_105092.1	97	21.2771	0	0
NR_105093.1	90	18.7872	0	0
NR_105094.1	76	14.7358	0	0
NR_105095.1	77	14.977	0	0
NR_105096.1	79	15.5479	6	9.12017
NR_105097.1	81	15.9771	0	0
NR_105098.1	80	15.8298	0	0
NR_105099.1	81	15.9771	0	0
NR_105100.1	80	15.8298	0	0
NR_105101.1	80	15.8298	0	0
NR_105102.1	80	15.8298	0	0
NR_105103.1	78	15.2521	0	0
NR_105104.1	80	15.8298	0	0
NR_105105.1	80	15.8298	0	0
NR_105106.1	80	15.8298	0	0
NR_105107.1	90	18.7872	19	23.9009
NR_105108.1	75	14.605	0	0
NR_105109.1	80	15.8298	0	0
NR_105110.1	80	15.8298	42	62.7043
NR_105111.1	81	15.9771	0	0
NR_105112.1	79	15.5479	0	0
NR_105113.1	77	14.977	0	0
NR_105114.1	80	15.8298	0	0
NR_105115.1	90	18.7872	0	0
NR_105116.1	78	15.2521	0	0
NR_105117.1	80	15.8298	0	0
NR_105118.1	78	15.2521	0	0
NR_105119.1	81	15.9771	0	0
NR_105120.1	90	18.7872	0	0
NR_105121.1	79	15.5479	0	0
NR_105122.1	80	15.8298	0	0
NR_105123.1	80	15.8298	0	0
NR_105124.1	80	15.8298	0	0
NR_105125.1	79	15.5479	2	3.04006
NR_105126.1	80	15.8298	42	62.7043
NR_105127.1	78	15.2521	0	0
NR_105128.1	81	15.9771	0	0
NR_105129.1	75	14.605	0	0
NR_105130.1	78	15.2521	0	0
NR_105131.1	77	14.977	0	0
NR_105132.1	90	18.7872	1	1.25794
NR_105133.1	78	15.2521	0	0
NR_105134.1	78	15.2521	0	0
NR_105135.1	84	16.7468	0	0
NR_105136.1	78	15.2521	0	0
NR_105137.1	81	15.9771	0	0
NR_105138.1	78	15.2521	0	0
NR_105139.1	80	15.8298	0	0
NR_105140.1	81	15.9771	0	0
NR_105141.1	100	22.484	0	0
NR_105142.1	80	15.8298	1	1.49296
NR_105143.1	80	15.8298	2	2.98592
NR_105144.1	90	18.7872	0	0
NR_105145.1	80	15.8298	6	8.95776
NR_105146.1	74	14.3116	0	0
NR_105147.1	79	15.5479	4	6.08011
NR_105148.1	80	15.8298	0	0
NR_105149.1	80	15.8298	0	0
NR_105150.1	103	23.559	0	0
NR_105151.1	80	15.8298	0	0
NR_105152.1	70	13.775	0	0
NR_105153.1	80	15.8298	0	0
NR_105154.1	83	16.3903	34	49.0247
NR_105155.1	80	15.8298	0	0
NR_105156.1	78	15.2521	0	0
NR_105157.1	80	15.8298	0	0
NR_105158.1	90	18.7872	0	0
NR_105159.1	80	15.8298	0	0
NR_105160.1	80	15.8298	95	141.831
NR_105161.1	77	14.977	0	0
NR_105162.1	80	15.8298	0	0
NR_105163.1	80	15.8298	0	0
NR_105164.1	60	13.2992	2	3.55407
NR_105165.1	80	15.8298	6	8.95776
NR_105166.1	80	15.8298	0	0
NR_105167.1	80	15.8298	0	0
NR_105168.1	90	18.7872	0	0
NR_105169.1	90	18.7872	1	1.25794
NR_105170.1	80	15.8298	0	0
NR_105171.1	80	15.8298	0	0
NR_105172.1	80	15.8298	0	0
NR_105173.1	80	15.8298	0	0
NR_105174.1	79	15.5479	0	0
NR_105175.1	66	13.598	0	0
NR_105176.1	78	15.2521	1	1.54951
NR_105177.1	77	14.977	0	0
NR_105178.1	80	15.8298	0	0
NR_105179.1	79	15.5479	179	272.085
NR_105180.1	82	16.1387	0	0
NR_105181.1	81	15.9771	0	0
NR_105182.1	76	14.7358	7	11.2266
NR_105183.1	77	14.977	3	4.73388
NR_105184.1	78	15.2521	0	0
NR_105185.1	75	14.605	1	1.61816
NR_105186.1	99	22.1514	2	2.13379
NR_105187.1	79	15.5479	0	0
NR_105188.1	77	14.977	0	0
NR_105189.1	81	15.9771	9	13.3127
NR_105190.1	82	16.1387	3	4.39315
NR_105191.1	81	15.9771	0	0
NR_105192.1	75	14.605	0	0
NR_105193.1	81	15.9771	0	0
NR_105194.1	78	15.2521	0	0
NR_105195.1	83	16.3903	0	0
NR_105196.1	76	14.7358	11	17.6418
NR_105197.1	90	18.7872	0	0
NR_105198.1	79	15.5479	0	0
NR_105199.1	76	14.7358	0	0
NR_105200.1	82	16.1387	0	0
NR_105201.1	79	15.5479	9	13.6803
NR_105202.1	79	15.5479	0	0
NR_105203.1	83	16.3903	0	0
NR_105204.1	77	14.977	0	0
NR_105205.1	81	15.9771	0	0
NR_105207.1	78	15.2521	0	0
NR_105208.1	78	15.2521	0	0
NR_105209.1	80	15.8298	0	0
NR_105210.1	80	15.8298	1	1.49296
NR_105211.1	80	15.8298	0	0
NR_105212.1	74	14.3116	0	0
NR_105213.1	80	15.8298	0	0
NR_105214.1	80	15.8298	0	0
NR_105215.1	84	16.7468	0	0
NR_105216.1	85	17.0937	0	0
NR_105217.1	80	15.8298	0	0
NR_105218.1	80	15.8298	0	0
NR_105219.1	85	17.0937	1	1.38257
NR_105220.1	78	15.2521	0	0
NR_105221.1	74	14.3116	0	0
NR_105222.1	80	15.8298	0	0
NR_105223.1	80	15.8298	0	0
NR_105224.1	80	15.8298	0	0
NR_105225.1	81	15.9771	0	0
NR_105226.1	75	14.605	0	0
NR_105227.1	71	13.8859	0	0
NR_105228.1	77	14.977	0	0
NR_105229.1	79	15.5479	0	0
NR_105230.1	80	15.8298	0	0
NR_105231.1	90	18.7872	0	0
NR_105232.1	80	15.8298	0	0
NR_105233.1	82	16.1387	0	0
NR_105234.1	73	14.1611	0	0
NR_105235.1	75	14.605	0	0
NR_105236.1	74	14.3116	0	0
NR_105237.1	78	15.2521	0	0
NR_105238.1	80	15.8298	51	76.1409
NR_105239.1	90	18.7872	0	0
NR_105240.1	75	14.605	0	0
NR_105241.1	76	14.7358	0	0
NR_105242.1	78	15.2521	0	0
NR_105243.1	71	13.8859	15	25.5293
NR_105244.1	83	16.3903	0	0
NR_105245.1	90	18.7872	0	0
NR_105246.1	81	15.9771	0	0
NR_105247.1	77	14.977	0	0
NR_105249.1	80	15.8298	4	5.97184
NR_105250.1	100	22.484	0	0
NR_105251.1	79	15.5479	0	0
NR_105252.1	77	14.977	0	0
NR_105253.1	79	15.5479	0	0
NR_105254.1	80	15.8298	0	0
NR_105255.1	80	15.8298	0	0
NR_105256.1	84	16.7468	1	1.41121
NR_105257.1	100	22.484	0	0
NR_105258.1	90	18.7872	526	661.678
NR_105259.1	80	15.8298	0	0
NR_105260.1	80	15.8298	0	0
NR_105261.1	79	15.5479	1	1.52003
NR_105262.1	79	15.5479	257	390.647
NR_105263.1	80	15.8298	0	0
NR_105264.1	80	15.8298	0	0
NR_105265.1	100	22.484	0	0
NR_105266.1	97	21.2771	0	0
NR_105267.1	80	15.8298	0	0
NR_105268.1	79	15.5479	0	0
NR_105269.1	80	15.8298	0	0
NR_105270.1	80	15.8298	0	0
NR_105271.1	78	15.2521	0	0
NR_105272.1	82	16.1387	0	0
NR_105273.1	81	15.9771	2	2.95838
NR_105274.1	80	15.8298	0	0
NR_105276.1	80	15.8298	0	0
NR_105277.1	80	15.8298	39	58.2254
NR_162735.1	86	17.4052	0	0
NR_162736.1	72	14.0116	0	0
NR_162737.1	74	14.3116	0	0
NR_162738.1	68	13.6141	0	0
NR_162739.1	85	17.0937	0	0
NR_162740.1	110	25.8422	0	0
NR_162741.1	88	18.114	6	7.82815
NR_162742.1	73	14.1611	0	0
NR_162743.1	78	15.2521	0	0
NR_162744.1	91	19.0651	0	0
NR_162745.1	72	14.0116	0	0
NR_162746.1	63	13.3709	1	1.76751
NR_162747.1	64	13.5463	6	10.4678
NR_162748.1	83	16.3903	1	1.4419
NR_162749.1	85	17.0937	84	116.136
NR_162750.1	98	21.6354	1	1.09234
NR_162751.1	58	13.6572	0	0
NR_162752.1	70	13.775	0	0
NR_162753.1	65	13.4662	0	0
NR_162754.1	95	20.3185	0	0
NR_162755.1	110	25.8422	0	0
NR_162756.1	122	30.0805	0	0
NR_162757.1	72	14.0116	0	0
NR_162758.1	106	24.4951	0	0
NR_162759.1	86	17.4052	0	0
NR_162760.1	68	13.6141	0	0
NR_162761.1	79	15.5479	0	0
NR_162762.1	83	16.3903	20	28.8381
NR_162763.1	83	16.3903	0	0
NR_162764.1	89	18.4805	0	0
NR_162765.1	104	23.909	1	0.988463
NR_162766.1	147	41.15	5	2.87159
NR_162767.1	125	31.3603	0	0
NR_162769.1	96	20.8204	0	0
NR_162770.1	79	15.5479	0	0
NR_162771.1	74	14.3116	0	0
XM_027386468.1	969	719.273	0	0
XM_027386469.2	894	644.528	0	0
XM_027386470.1	927	677.367	0	0
XM_027386471.1	987	737.214	0	0
XM_027386472.1	969	719.273	0	0
XM_027386473.1	969	719.273	0	0
XM_027386474.1	924	674.367	0	0
XM_027386475.1	987	737.214	0	0
XM_027386476.1	936	686.349	0	0
XM_027386477.2	972	722.253	0	0
XM_027386478.1	975	725.234	0	0
XM_027386479.1	927	677.367	0	0
XM_027386480.1	927	677.367	0	0
XM_027386481.1	942	692.349	0	0
XM_027386482.2	2751	2501.19	0	0
XM_027386483.1	942	692.349	0	0
XM_027386484.1	936	686.349	0	0
XM_027386485.1	936	686.349	0	0
XM_027386486.1	972	722.253	0	0
XM_027386487.1	945	695.349	0	0
XM_027386488.1	984	734.214	2	0.0643768
XM_027386489.1	831	581.953	0	0
XM_027386490.2	642	403.373	0	0
XM_027386492.2	579	347.469	0	0
XM_027386493.2	452	241.164	0	0
XM_027386494.2	1002	752.194	8	0.251352
XM_027386496.2	545	318.433	0	0
XM_027386497.2	1175	925.194	37	0.945129
XM_027386498.1	936	686.349	0	0
XM_027386500.1	942	692.349	0	0
XM_027386501.1	957	707.311	0	0
XM_027386502.1	960	710.311	0	0
XM_027386503.1	927	677.367	0	0
XM_027386504.1	942	692.349	0	0
XM_027386505.1	918	668.422	0	0
XM_027386506.2	927	677.367	0	0
XM_027386507.1	927	677.367	0	0
XM_027386508.2	948	698.33	0	0
XM_027386509.1	927	677.367	0	0
XM_027386511.1	927	677.367	0	0
XM_027386512.1	927	677.367	0	0
XM_027386513.1	1050	800.194	0	0
XM_027386515.2	930	680.367	0	0
XM_027386516.1	939	689.349	0	0
XM_027386517.1	966	716.273	0	0
XM_027386518.1	969	719.273	0	0
XM_027386519.1	1014	764.194	0	0
XM_027386520.1	561	332.059	0	0
XM_027386522.1	927	677.367	0	0
XM_027386523.2	918	668.422	0	0
XM_027386524.2	924	674.367	0	0
XM_027386525.1	945	695.349	0	0
XM_027386526.1	927	677.367	0	0
XM_027386527.2	903	653.458	0	0
XM_027386531.2	908	658.458	214.891	7.7128
XM_027386532.2	906	656.458	35.5123	1.27848
XM_027386533.2	902	652.458	5.59708	0.202736
XM_027386534.2	1455	1205.19	7384.05	144.797
XM_027386535.2	4167	3917.19	6426.2	38.7705
XM_027386536.2	1756	1506.19	2043	32.056
XM_027386537.2	7414	7164.19	1896.61	6.25651
XM_027386538.2	7147	6897.19	4343.08	14.8815
XM_027386539.2	6776	6526.19	30.707	0.111199
