target_id	length	eff_length	est_counts	tpm
NM_001244035.1	1244	1004.21	320	8.99853
NM_001244036.1	4119	3879.21	5453	39.6953
NM_001244037.1	1300	1060.21	757.15	20.1668
NM_001244039.1	2933	2693.21	60890	638.444
NM_001244040.1	454	245.001	34807	4011.87
NM_001244041.1	2460	2220.21	4085.78	51.9671
NM_001244042.1	930	690.583	5646	230.873
NM_001244043.1	905	665.701	8819.59	374.125
NM_001244044.1	947	707.34	1745	69.6651
NM_001244045.1	1853	1613.21	7170.77	125.523
NM_001244046.1	834	595.479	1944	92.1886
NM_001244047.1	1139	899.213	1962.46	61.629
NM_001244048.1	888	648.759	2170	94.4548
NM_001244049.1	1113	873.213	1799.54	58.1955
NM_001244050.1	999	759.213	38426	1429.25
NM_001244051.1	1080	840.213	5031.57	169.107
NM_001244052.1	1080	840.213	1380.43	46.3952
NM_001244053.1	1660	1420.21	134350	2671.36
NM_001244054.1	1068	828.213	17735	604.695
NM_001244055.1	1065	825.213	852	29.1555
NM_001244056.1	1065	825.213	1503	51.4328
NM_001244057.1	1134	894.213	302	9.53704
NM_001244058.1	1065	825.213	6853	234.51
NM_001244073.1	1288	1048.21	3279	88.3363
NM_001244074.1	1608	1368.21	18	0.371506
NM_001244075.1	1477	1237.21	7350	167.761
NM_001244076.1	1295	1055.21	170	4.54942
NM_001244078.1	2519	2279.21	2573	31.8788
NM_001244079.1	2699	2459.21	4204	48.2741
NM_001244085.1	2091	1851.21	2519	38.4255
NM_001244087.1	1718	1478.21	77.8348	1.48691
NM_001244088.1	1462	1222.21	13.2425	0.305963
NM_001244089.1	1732	1492.21	854	16.1612
NM_001244097.2	2300	2060.21	0	0
NM_001244098.1	1534	1294.21	10340	225.612
NM_001244100.1	1833	1593.21	369	6.54034
NM_001244101.2	2412	2172.21	23181.5	301.361
NM_001244115.1	1354	1114.21	9168	232.356
NM_001244117.1	703	468.459	2292	138.163
NM_001244118.1	1982	1742.21	570	9.23892
NM_001244122.1	1254	1014.21	166039	4623.05
NM_001244136.1	1399	1159.21	8045	195.979
NM_001244139.1	1199	959.213	324.839	9.56316
NM_001244144.1	915	675.623	13590.6	568.046
NM_001244250.1	2026	1786.21	357	5.64394
NM_001244267.1	1254	1014.21	7968	221.854
NM_001244269.1	5818	5578.21	3311	16.7615
NM_001244273.1	3816	3576.21	2038	16.0927
NM_001244275.2	2547	2307.21	2436.93	29.8266
NM_001244278.1	1848	1608.21	470	8.25281
NM_001244281.1	1709	1469.21	12432	238.948
NM_001244287.1	710	475.265	13327.9	791.908
NM_001244292.1	2794	2554.21	7325	80.9838
NM_001244293.1	4183	3943.21	4403	31.5316
NM_001244298.1	1743	1503.21	4678	87.8794
NM_001244378.1	3117	2877.21	109587	1075.56
NM_001244381.1	1146	906.213	45380.9	1414.13
NM_001244394.1	2205	1965.21	599	8.60726
NM_001244399.1	1821	1581.21	2378	42.4687
NM_001244401.2	1515	1275.21	0	0
NM_001244402.1	1725	1485.21	137650	2617.18
NM_001244405.2	3370	3130.21	5706.63	51.4818
NM_001244407.1	1047	807.213	1	0.0349832
NM_001244409.2	1292	1052.21	5	0.134188
NM_001244411.1	1033	793.213	3631	129.266
NM_001244413.1	873	633.945	21	0.935438
NM_001244494.2	1251	1011.21	1400	39.0961
NM_001244504.1	786	548.32	0	0
NM_001244507.1	845	606.323	5898	274.694
NM_001244515.2	477	264.328	0	0
NM_001244516.2	477	264.328	0	0
NM_001244518.2	474	261.69	0	0
NM_001244519.1	535	313.817	9098	818.687
NM_001244533.1	456	246.767	1707.94	195.449
NM_001244535.1	834	595.479	1717	81.4238
NM_001244575.1	1128	888.213	109127	3469.46
NM_001244576.1	186	59.9659	428	201.552
NM_001244577.1	186	59.9659	4	1.88367
NM_001244848.2	1786	1546.21	6013	109.817
NM_001244849.1	1778	1538.21	3593	65.9612
NM_001244850.1	1827	1587.21	2661	47.3432
NM_001244851.1	1670	1430.21	8132	160.563
NM_001244852.1	1542	1302.21	2909	63.0826
NM_001244853.1	1453	1213.21	482	11.2191
NM_001244854.2	1265	1025.21	186347	5132.82
NM_001246673.1	888	648.759	31444	1368.68
NM_001246674.2	775	537.714	19991	1049.86
NM_001246675.1	1095	855.213	1673	55.242
NM_001246677.1	1049	809.213	8868	309.464
NM_001246678.1	2147	1907.21	26496	392.309
NM_001246679.1	1902	1662.21	1204	20.4544
NM_001246680.1	2044	1804.21	1722	26.9521
NM_001246681.1	1723	1483.21	5702	108.56
NM_001246682.1	4198	3958.21	9117	65.043
NM_001246683.1	1146	906.213	50	1.55807
NM_001246684.1	1467	1227.21	4347	100.027
NM_001246685.1	1255	1015.21	3709	103.169
NM_001246686.1	5571	5331.21	15217.4	80.605
NM_001246687.1	4089	3849.21	3411	25.024
NM_001246688.1	2894	2654.21	876	9.32
NM_001246689.1	516	297.61	5371	509.631
NM_001246690.1	2781	2541.21	5367	59.6401
NM_001246691.1	1262	1022.21	649	17.9288
NM_001246692.1	1185	945.213	1190	35.5521
NM_001246693.2	2469	2229.21	82998	1051.39
NM_001246694.2	1173	933.213	1112	33.649
NM_001246695.1	1188	948.213	1218	36.2735
NM_001246696.1	1606	1366.21	1356	28.0278
NM_001246697.1	1541	1301.21	7581.72	164.538
NM_001246698.1	1149	909.213	561	17.4239
NM_001246699.1	1036	796.213	1250	44.3331
NM_001246701.1	1351	1111.21	19714.4	500.997
NM_001246702.1	1834	1594.21	8604.23	152.41
NM_001246704.1	1450	1210.21	331	7.72349
NM_001246705.1	3141	2901.21	7882	76.7193
NM_001246706.1	1331	1091.21	6385.95	165.258
NM_001246707.1	2199	1959.21	1686	24.301
NM_001246708.1	2208	1968.21	4648.99	66.7013
NM_001246709.1	2645	2405.21	1165	13.6779
NM_001246710.2	401	203.067	990	137.671
NM_001246711.1	694	459.826	2	0.122824
NM_001246712.1	1568	1328.21	0	0
NM_001246713.1	1264	1024.21	166	4.57684
NM_001246714.1	459	249.163	1658	187.91
NM_001246715.1	1965	1725.21	3092	50.6109
NM_001246716.1	1176	936.213	539	16.2578
NM_001246717.1	1623	1383.21	500	10.2077
NM_001246718.1	1662	1422.21	168.78	3.35122
NM_001246720.1	3257	3017.21	9045	84.6545
NM_001246721.1	3047	2807.21	5423	54.5522
NM_001246722.1	1632	1392.21	707	14.3404
NM_001246723.1	3688	3448.21	2137	17.5008
NM_001246724.1	1312	1072.21	960	25.2835
NM_001246725.1	1689	1449.21	15309.8	298.322
NM_001246726.1	1735	1495.21	5437	102.684
NM_001246727.1	2491	2251.21	12269	153.901
NM_001246728.1	3554	3314.21	9	0.0766849
NM_001246729.1	2243	2003.21	66347.9	935.293
NM_001246731.1	2216	1976.21	16174	231.117
NM_001246732.1	1921	1681.21	8710	146.3
NM_001246733.1	1845	1605.21	23765	418.074
NM_001246734.1	526	306.061	1127.15	103.997
NM_001246735.2	1363	1123.21	119	2.9918
NM_001246736.1	1925	1685.21	7845	131.458
NM_001246737.1	1157	917.213	3177	97.8125
NM_001246738.1	5536	5296.21	3573	19.0509
NM_001246739.2	2333	2093.21	495550	6685.31
NM_001246740.1	2302	2062.21	2309	31.6183
NM_001246741.1	3899	3659.21	125574	969.081
NM_001246742.1	2703	2463.21	1144	13.1151
NM_001246743.1	833	594.479	4293	203.926
NM_001246744.1	633	402.206	21061	1478.69
NM_001246745.1	2515	2275.21	5241	65.0489
NM_001246746.1	849	610.234	6775	313.517
NM_001246747.1	1124	884.213	1449	46.2763
NM_001246748.1	1858	1618.21	15159	264.535
NM_001246749.1	1422	1182.21	7152	170.836
NM_001246750.1	3024	2784.21	3943	39.9919
NM_001246751.1	1268	1028.21	6347.98	174.341
NM_001246753.1	2469	2229.21	2445	30.9724
NM_001246754.1	1161	921.213	147	4.50614
NM_001246755.1	1958	1718.21	2466	40.5288
NM_001246756.1	2141	1901.21	5211	77.3995
NM_001246757.1	1020	780.213	657	23.7793
NM_001246758.1	1880	1640.21	7203	124.011
NM_001246759.1	2696	2456.21	5700	65.5325
NM_001246760.1	1254	1014.21	14018	390.305
NM_001246761.1	402	203.81	5814	805.561
NM_001246762.1	3370	3130.21	2408	21.7235
NM_001246763.1	1135	895.213	120	3.78532
NM_001246764.1	1257	1017.21	859	23.8467
NM_001246765.1	600	371.716	13098.2	995.056
NM_001246766.1	2791	2551.21	6032	66.7671
NM_001246767.1	3077	2837.21	3346	33.3029
NM_001246768.1	890	650.759	4845	210.243
NM_001246769.1	1927	1687.21	6369	106.598
NM_001246770.1	1122	882.213	0	0
NM_001246771.1	2458	2218.21	1317	16.766
NM_001246772.1	2998	2758.21	1873	19.176
NM_001246773.1	554	330.259	57	4.87381
NM_001246774.1	1518	1278.21	51947	1147.64
NM_001246775.1	1226	986.213	5125.85	146.772
NM_001246776.1	1776	1536.21	35642	655.176
NM_001246777.2	1336	1096.21	1719	44.2821
NM_001246778.1	1255	1015.21	1087	30.2357
NM_001246779.1	1311	1071.21	2323	61.238
NM_001246780.2	680	446.596	5368	339.426
NM_001246781.1	3336	3096.21	3349	30.5444
NM_001246782.1	1599	1359.21	1053	21.877
NM_001246783.1	2604	2364.21	3581	42.7726
NM_001246784.1	789	551.224	2876	147.336
NM_001246785.1	1157	917.213	8549.98	263.234
NM_001246786.1	1296	1056.21	3	0.0802079
NM_001246787.1	2126	1886.21	2722	40.7516
NM_001246788.2	1294	1054.21	660	17.6792
NM_001246789.1	540	318.06	4104	364.373
NM_001246790.1	1849	1609.21	711	12.4768
NM_001246791.1	1374	1134.21	3195	79.547
NM_001246792.1	465	254.123	453	50.3387
NM_001246793.1	1470	1230.21	893	20.4983
NM_001246794.1	2349	2109.21	2233	29.8962
NM_001246795.1	636	404.991	2645	184.428
NM_001246796.1	1709	1469.21	1846	35.4809
NM_001246797.1	1652	1412.21	506.111	10.1203
NM_001246798.1	825	586.514	1592.92	76.6945
NM_001246799.1	471	259.139	9168	999.056
NM_001246800.1	1463	1223.21	8465	195.422
NM_001246801.1	1548	1308.21	2618	56.5117
NM_001246802.1	3035	2795.21	9836	99.3691
NM_001246803.2	682	448.438	49804	3136.24
NM_001246804.1	964	724.257	1835.65	71.5725
NM_001246805.1	1701	1461.21	616	11.9046
NM_001246806.2	354	167.696	2	0.336787
NM_001246807.1	1604	1364.21	1503	31.1117
NM_001246808.1	1098	858.213	697	22.9343
NM_001246810.2	510	292.432	9	0.86909
NM_001246811.1	1162	922.213	696	21.3121
NM_001246812.1	1047	807.213	14739	515.617
NM_001246813.1	1952	1712.21	3093.85	51.0257
NM_001246814.2	1473	1233.21	9123	208.904
NM_001246815.1	1227	987.213	0	0
NM_001246817.1	621	391.179	1651	119.185
NM_001246818.2	1494	1254.21	1323	29.7876
NM_001246819.1	2460	2220.21	935	11.8923
NM_001246820.2	1325	1085.21	1	0.0260215
NM_001246821.1	2792	2552.21	36636.5	405.364
NM_001246822.1	1614	1374.21	6625	136.138
NM_001246823.1	2984	2744.21	2001	20.591
NM_001246824.1	463	252.402	18375.5	2055.86
NM_001246825.2	713	478.112	2803	165.555
NM_001246826.1	1176	936.213	10660	321.536
NM_001246827.1	1871	1631.21	3149.65	54.5255
NM_001246828.1	3111	2871.21	464	4.56352
NM_001246829.1	2732	2492.21	16626	188.387
NM_001246830.1	2147	1907.21	11931	176.654
NM_001246831.1	2640	2400.21	1521	17.8948
NM_001252297.1	3537	3297.21	9694	83.024
NM_001252299.1	1173	933.213	3853	116.591
NM_001256757.1	677	443.714	3087	196.463
NM_001256759.1	1731	1491.21	10	0.189369
NM_001256762.1	1503	1263.21	0	0
NM_001256784.1	1573	1333.21	0	0
NM_001256786.1	6621	6381.21	2267.1	10.0326
NM_001256788.1	890	650.759	12493	542.119
NM_001256806.1	1051	811.213	0	0
NM_001256815.1	1517	1277.21	67	1.48135
NM_001256831.1	933	693.563	23981	976.403
NM_001256840.1	696	461.786	0	0
NM_001256842.1	1024	784.213	78	2.80872
NM_001256843.1	1076	836.213	11752	396.865
NM_001256844.1	858	619.091	13263	604.971
NM_001256848.1	1465	1225.21	7403	170.625
NM_001256851.1	3233	2993.21	6207.83	58.5666
NM_001256866.1	1150	910.213	14592	452.709
NM_001256868.1	2187	1947.21	5549	80.4728
NM_001256878.1	2139	1899.21	21084	313.492
NM_001256880.1	636	404.991	3335	232.54
NM_001256882.1	3261	3021.21	66137	618.174
NM_001260516.1	3434	3194.21	4443	39.279
NM_001265617.2	490	275.162	564	57.8813
NM_001271425.1	2431	2191.21	2792	35.9814
NM_001271426.1	2150	1910.21	966	14.2805
NM_001278932.1	1721	1481.21	918	17.5014
NM_001281883.1	1674	1434.21	1256	24.73
NM_001282002.1	884	644.815	127.927	5.60239
NM_001282003.1	821	582.582	22.0733	1.06994
NM_001285919.1	858	619.091	1734	79.0937
NM_001285924.1	694	459.826	45426	2789.71
NM_001285925.1	540	318.06	1768	156.972
NM_001291486.1	3979	3739.21	1442	10.8901
NM_001291665.1	1179	939.213	1186	35.6589
NM_001291906.1	1851	1611.21	11082	194.228
NM_001291938.1	898	658.74	4	0.171472
NM_001291944.1	3966	3726.21	0	0
NM_001291945.1	1479	1239.21	536	12.2142
NM_001291946.1	3999	3759.21	2	0.0150238
NM_001291947.1	1468	1228.21	237	5.44907
NM_001292056.1	7041	6801.21	8905	36.9739
NM_001292057.1	7911	7671.21	1376	5.06526
NM_001292058.1	1722	1482.21	547	10.4214
NM_001292059.1	1493	1253.21	4415	99.484
NM_001292060.1	3984	3744.21	64	0.482689
NM_001292061.1	1581	1341.21	1285	27.0553
NM_001293709.1	1677	1437.21	2	0.0392967
NM_001305117.1	1052	812.213	24119	838.565
NM_001305218.1	1873	1633.21	39	0.674325
NM_001323024.1	3143	2903.21	661.37	6.43299
NM_001328107.1	1017	777.213	0	0
NM_001328108.1	1584	1344.21	408	8.57116
NM_001328109.1	2554	2314.21	17	0.20744
NM_001328110.1	2223	1983.21	905	12.8863
NM_001379121.1	8273	8033.21	2010	7.06569
NR_045124.1	753	516.33	4709	257.543
NR_045131.1	92	18.8362	1	1.49918
NR_045133.1	157	45.0783	0	0
NR_045134.1	88	17.7019	5	7.97625
NR_045135.2	87	17.5133	0	0
NR_045136.1	89	17.8985	3	4.73318
NR_045212.1	1929	1689.21	0	0
NR_046263.1	8240	8000.21	606303	2140.11
NR_105086.1	224	81.3875	0	0
NR_105087.1	100	21.8288	0	0
NR_105088.1	100	21.8288	1	1.29365
NR_105089.1	80	15.5594	1	1.81491
NR_105090.1	95	19.8538	1	1.42234
NR_105091.1	100	21.8288	0	0
NR_105092.1	97	20.5197	0	0
NR_105093.1	90	18.2037	0	0
NR_105094.1	76	14.981	0	0
NR_105095.1	77	14.9993	0	0
NR_105096.1	79	15.4352	1	1.82951
NR_105097.1	81	15.8541	0	0
NR_105098.1	80	15.5594	0	0
NR_105099.1	81	15.8541	0	0
NR_105100.1	80	15.5594	0	0
NR_105101.1	80	15.5594	0	0
NR_105102.1	80	15.5594	0	0
NR_105103.1	78	15.2596	0	0
NR_105104.1	80	15.5594	0	0
NR_105105.1	80	15.5594	0	0
NR_105106.1	80	15.5594	2	3.62983
NR_105107.1	90	18.2037	4	6.20509
NR_105108.1	75	14.8028	0	0
NR_105109.1	80	15.5594	0	0
NR_105110.1	80	15.5594	27	49.0027
NR_105111.1	81	15.8541	0	0
NR_105112.1	79	15.4352	0	0
NR_105113.1	77	14.9993	0	0
NR_105114.1	80	15.5594	0	0
NR_105115.1	90	18.2037	0	0
NR_105116.1	78	15.2596	0	0
NR_105117.1	80	15.5594	0	0
NR_105118.1	78	15.2596	0	0
NR_105119.1	81	15.8541	0	0
NR_105120.1	90	18.2037	0	0
NR_105121.1	79	15.4352	0	0
NR_105122.1	80	15.5594	0	0
NR_105123.1	80	15.5594	0	0
NR_105124.1	80	15.5594	0	0
NR_105125.1	79	15.4352	2	3.65902
NR_105126.1	80	15.5594	24	43.558
NR_105127.1	78	15.2596	0	0
NR_105128.1	81	15.8541	3	5.34353
NR_105129.1	75	14.8028	0	0
NR_105130.1	78	15.2596	0	0
NR_105131.1	77	14.9993	0	0
NR_105132.1	90	18.2037	0	0
NR_105133.1	78	15.2596	0	0
NR_105134.1	78	15.2596	0	0
NR_105135.1	84	16.7309	0	0
NR_105136.1	78	15.2596	0	0
NR_105137.1	81	15.8541	0	0
NR_105138.1	78	15.2596	0	0
NR_105139.1	80	15.5594	0	0
NR_105140.1	81	15.8541	0	0
NR_105141.1	100	21.8288	0	0
NR_105142.1	80	15.5594	1	1.81491
NR_105143.1	80	15.5594	0	0
NR_105144.1	90	18.2037	0	0
NR_105145.1	80	15.5594	0	0
NR_105146.1	74	14.6889	0	0
NR_105147.1	79	15.4352	18	32.9312
NR_105148.1	80	15.5594	0	0
NR_105149.1	80	15.5594	0	0
NR_105150.1	103	22.9839	0	0
NR_105151.1	80	15.5594	0	0
NR_105152.1	70	13.8151	0	0
NR_105153.1	80	15.5594	0	0
NR_105154.1	83	16.4294	15	25.7821
NR_105155.1	80	15.5594	0	0
NR_105156.1	78	15.2596	0	0
NR_105157.1	80	15.5594	0	0
NR_105158.1	90	18.2037	2	3.10255
NR_105159.1	80	15.5594	0	0
NR_105160.1	80	15.5594	61	110.71
NR_105161.1	77	14.9993	0	0
NR_105162.1	80	15.5594	0	0
NR_105163.1	80	15.5594	0	0
NR_105164.1	60	13.4551	1	2.09874
NR_105165.1	80	15.5594	0	0
NR_105166.1	80	15.5594	0	0
NR_105167.1	80	15.5594	0	0
NR_105168.1	90	18.2037	0	0
NR_105169.1	90	18.2037	0	0
NR_105170.1	80	15.5594	0	0
NR_105171.1	80	15.5594	0	0
NR_105172.1	80	15.5594	0	0
NR_105173.1	80	15.5594	0	0
NR_105174.1	79	15.4352	0	0
NR_105175.1	66	13.1051	0	0
NR_105176.1	78	15.2596	0	0
NR_105177.1	77	14.9993	0	0
NR_105178.1	80	15.5594	0	0
NR_105179.1	79	15.4352	149	272.597
NR_105180.1	82	16.0868	0	0
NR_105181.1	81	15.8541	0	0
NR_105182.1	76	14.981	5	9.4249
NR_105183.1	77	14.9993	0	0
NR_105184.1	78	15.2596	0	0
NR_105185.1	75	14.8028	7	13.3537
NR_105186.1	99	21.3735	4	5.28485
NR_105187.1	79	15.4352	0	0
NR_105188.1	77	14.9993	0	0
NR_105189.1	81	15.8541	3	5.34353
NR_105190.1	82	16.0868	1	1.75541
NR_105191.1	81	15.8541	0	0
NR_105192.1	75	14.8028	0	0
NR_105193.1	81	15.8541	0	0
NR_105194.1	78	15.2596	2	3.70114
NR_105195.1	83	16.4294	0	0
NR_105196.1	76	14.981	11	20.7348
NR_105197.1	90	18.2037	0	0
NR_105198.1	79	15.4352	3	5.48853
NR_105199.1	76	14.981	0	0
NR_105200.1	82	16.0868	0	0
NR_105201.1	79	15.4352	5	9.14754
NR_105202.1	79	15.4352	0	0
NR_105203.1	83	16.4294	0	0
NR_105204.1	77	14.9993	0	0
NR_105205.1	81	15.8541	0	0
NR_105207.1	78	15.2596	0	0
NR_105208.1	78	15.2596	0	0
NR_105209.1	80	15.5594	0	0
NR_105210.1	80	15.5594	0	0
NR_105211.1	80	15.5594	0	0
NR_105212.1	74	14.6889	0	0
NR_105213.1	80	15.5594	1	1.81491
NR_105214.1	80	15.5594	0	0
NR_105215.1	84	16.7309	0	0
NR_105216.1	85	16.8503	0	0
NR_105217.1	80	15.5594	0	0
NR_105218.1	80	15.5594	0	0
NR_105219.1	85	16.8503	0	0
NR_105220.1	78	15.2596	1	1.85057
NR_105221.1	74	14.6889	0	0
NR_105222.1	80	15.5594	0	0
NR_105223.1	80	15.5594	0	0
NR_105224.1	80	15.5594	0	0
NR_105225.1	81	15.8541	0	0
NR_105226.1	75	14.8028	0	0
NR_105227.1	71	14.0596	0	0
NR_105228.1	77	14.9993	0	0
NR_105229.1	79	15.4352	0	0
NR_105230.1	80	15.5594	0	0
NR_105231.1	90	18.2037	0	0
NR_105232.1	80	15.5594	0	0
NR_105233.1	82	16.0868	0	0
NR_105234.1	73	14.4626	0	0
NR_105235.1	75	14.8028	0	0
NR_105236.1	74	14.6889	0	0
NR_105237.1	78	15.2596	1	1.85057
NR_105238.1	80	15.5594	22	39.9281
NR_105239.1	90	18.2037	0	0
NR_105240.1	75	14.8028	1	1.90767
NR_105241.1	76	14.981	0	0
NR_105242.1	78	15.2596	0	0
NR_105243.1	71	14.0596	10	20.0852
NR_105244.1	83	16.4294	0	0
NR_105245.1	90	18.2037	0	0
NR_105246.1	81	15.8541	0	0
NR_105247.1	77	14.9993	1	1.88268
NR_105249.1	80	15.5594	2	3.62983
NR_105250.1	100	21.8288	0	0
NR_105251.1	79	15.4352	0	0
NR_105252.1	77	14.9993	0	0
NR_105253.1	79	15.4352	0	0
NR_105254.1	80	15.5594	0	0
NR_105255.1	80	15.5594	0	0
NR_105256.1	84	16.7309	0	0
NR_105257.1	100	21.8288	0	0
NR_105258.1	90	18.2037	468	725.996
NR_105259.1	80	15.5594	0	0
NR_105260.1	80	15.5594	0	0
NR_105261.1	79	15.4352	4	7.31803
NR_105262.1	79	15.4352	93	170.144
NR_105263.1	80	15.5594	0	0
NR_105264.1	80	15.5594	0	0
NR_105265.1	100	21.8288	0	0
NR_105266.1	97	20.5197	0	0
NR_105267.1	80	15.5594	0	0
NR_105268.1	79	15.4352	0	0
NR_105269.1	80	15.5594	0	0
NR_105270.1	80	15.5594	0	0
NR_105271.1	78	15.2596	0	0
NR_105272.1	82	16.0868	3	5.26622
NR_105273.1	81	15.8541	0	0
NR_105274.1	80	15.5594	0	0
NR_105276.1	80	15.5594	0	0
NR_105277.1	80	15.5594	36	65.3369
NR_162735.1	86	17.2265	0	0
NR_162736.1	72	14.2691	0	0
NR_162737.1	74	14.6889	2	3.84493
NR_162738.1	68	13.5206	0	0
NR_162739.1	85	16.8503	0	0
NR_162740.1	110	25.3249	0	0
NR_162741.1	88	17.7019	5	7.97625
NR_162742.1	73	14.4626	0	0
NR_162743.1	78	15.2596	0	0
NR_162744.1	91	18.5547	0	0
NR_162745.1	72	14.2691	0	0
NR_162746.1	63	13.2126	0	0
NR_162747.1	64	13.1581	6	12.8768
NR_162748.1	83	16.4294	0	0
NR_162749.1	85	16.8503	60	100.552
NR_162750.1	98	20.9675	2	2.69359
NR_162751.1	58	14.1444	0	0
NR_162752.1	70	13.8151	0	0
NR_162753.1	65	13.0978	0	0
NR_162754.1	95	19.8538	0	0
NR_162755.1	110	25.3249	0	0
NR_162756.1	122	29.4915	0	0
NR_162757.1	72	14.2691	0	0
NR_162758.1	106	24.0188	0	0
NR_162759.1	86	17.2265	0	0
NR_162760.1	68	13.5206	0	0
NR_162761.1	79	15.4352	4	7.31803
NR_162762.1	83	16.4294	3	5.15642
NR_162763.1	83	16.4294	0	0
NR_162764.1	89	17.8985	0	0
NR_162765.1	104	23.2612	0	0
NR_162766.1	147	40.3642	9	6.29642
NR_162767.1	125	30.6487	0	0
NR_162769.1	96	20.1227	0	0
NR_162770.1	79	15.4352	0	0
NR_162771.1	74	14.6889	0	0
XM_027386468.1	969	729.257	0	0
XM_027386469.2	894	654.759	0	0
XM_027386470.1	927	687.583	0	0
XM_027386471.1	987	747.235	0	0
XM_027386472.1	969	729.257	0	0
XM_027386473.1	969	729.257	0	0
XM_027386474.1	924	684.603	0	0
XM_027386475.1	987	747.235	0	0
XM_027386476.1	936	696.523	0	0
XM_027386477.2	972	732.257	0	0
XM_027386478.1	975	735.257	0	0
XM_027386479.1	927	687.583	0	0
XM_027386480.1	927	687.583	0	0
XM_027386481.1	942	702.401	0	0
XM_027386482.2	2751	2511.21	0	0
XM_027386483.1	942	702.401	0	0
XM_027386484.1	936	696.523	0	0
XM_027386485.1	936	696.523	0	0
XM_027386486.1	972	732.257	0	0
XM_027386487.1	945	705.36	0	0
XM_027386488.1	984	744.235	1	0.0379435
XM_027386489.1	831	592.497	0	0
XM_027386490.2	642	410.558	0	0
XM_027386492.2	579	352.546	0	0
XM_027386493.2	452	243.396	0	0
XM_027386494.2	1002	762.213	0	0
XM_027386496.2	545	322.391	0	0
XM_027386497.2	1175	935.213	11	0.332146
XM_027386498.1	936	696.523	0	0
XM_027386500.1	942	702.401	0	0
XM_027386501.1	957	717.298	3	0.118105
XM_027386502.1	960	720.257	0	0
XM_027386503.1	927	687.583	0	0
XM_027386504.1	942	702.401	0	0
XM_027386505.1	918	678.623	0	0
XM_027386506.2	927	687.583	0	0
XM_027386507.1	927	687.583	0	0
XM_027386508.2	948	708.319	0	0
XM_027386509.1	927	687.583	0	0
XM_027386511.1	927	687.583	0	0
XM_027386512.1	927	687.583	0	0
XM_027386513.1	1050	810.213	0	0
XM_027386515.2	930	690.583	0	0
XM_027386516.1	939	699.503	0	0
XM_027386517.1	966	726.257	0	0
XM_027386518.1	969	729.257	0	0
XM_027386519.1	1014	774.213	0	0
XM_027386520.1	561	336.407	3	0.251828
XM_027386522.1	927	687.583	0	0
XM_027386523.2	918	678.623	0	0
XM_027386524.2	924	684.603	0	0
XM_027386525.1	945	705.36	0	0
XM_027386526.1	927	687.583	0	0
XM_027386527.2	903	663.72	0	0
XM_027386531.2	908	668.701	1463.03	61.7829
XM_027386532.2	906	666.701	295.734	12.5261
XM_027386533.2	902	662.72	41.2378	1.75716
XM_027386534.2	1455	1215.21	7246.27	168.387
XM_027386535.2	4167	3927.21	6064.78	43.6092
XM_027386536.2	1756	1516.21	1651	30.7492
XM_027386537.2	7414	7174.21	1911.5	7.52396
XM_027386538.2	7147	6907.21	3540.24	14.4736
XM_027386539.2	6776	6536.21	196.1	0.847224
