target_id	length	eff_length	est_counts	tpm
NM_001246805.1	1701	1441.53	859	9.0543
NM_001246806.2	354	168.186	5	0.451717
NM_001246807.1	1604	1344.53	2537	28.6705
NM_001246808.1	1098	838.529	1445	26.1839
NM_001246810.2	510	288.476	10	0.526715
NM_001246811.1	1162	902.529	1236	20.8086
NM_001246812.1	1047	787.529	36707	708.219
NM_001246813.1	1952	1692.53	5873.76	52.7309
NM_001246814.2	1473	1213.53	17671	221.257
NM_001246815.1	1227	967.529	0	0
NM_001246817.1	621	380.34	3689	147.374
NM_001246818.2	1494	1234.53	1648	20.2834
NM_001246819.1	2460	2200.53	1628	11.2412
NM_001246820.2	1325	1065.53	0	0
NM_001246821.1	2792	2532.53	46721.8	280.318
NM_001246822.1	1614	1354.53	14338	160.837
NM_001246823.1	2984	2724.53	5293	29.5186
NM_001246824.1	463	250.61	36050.9	2185.76
NM_001246825.2	713	460.207	4890	161.451
NM_001246826.1	1176	916.529	17668	292.905
NM_001246827.1	1871	1611.53	5511.11	51.9621
NM_001246828.1	3111	2851.53	1138	6.06387
NM_001246829.1	2732	2472.53	24300	149.331
NM_001246830.1	2147	1887.53	44001.9	354.212
NM_001246831.1	2640	2380.53	2283	14.572
NM_001252297.1	3537	3277.53	17085	79.2052
NM_001252299.1	1173	913.529	7426	123.514
NM_001256757.1	677	428.441	11726	415.857
NM_001256759.1	1731	1471.53	18	0.185861
NM_001256762.1	1503	1243.53	0	0
NM_001256784.1	1573	1313.53	0	0
NM_001256786.1	6621	6361.53	4097.82	9.78762
NM_001256788.1	890	630.763	24806	597.552
NM_001256806.1	1051	791.529	3	0.057589
NM_001256815.1	1517	1257.53	129	1.55868
NM_001256831.1	933	673.661	35684	804.854
NM_001256840.1	696	445.028	0	0
NM_001256842.1	1024	764.529	118	2.34516
NM_001256843.1	1076	816.529	11958	222.522
NM_001256844.1	858	599.034	16550	419.79
NM_001256848.1	1465	1205.53	6903	87.0053
NM_001256851.1	3233	2973.53	10524.7	53.7802
NM_001256866.1	1150	890.529	23754	405.298
NM_001256868.1	2187	1927.53	13139	103.573
NM_001256878.1	2139	1879.53	35953	290.651
NM_001256880.1	636	393.153	4141	160.04
NM_001256882.1	3261	3001.53	82093	415.575
NM_001260516.1	3434	3174.53	6876	32.9111
NM_001265617.2	490	272.471	1311	73.1084
NM_001271425.1	2431	2171.53	4408	30.8433
NM_001271426.1	2150	1890.53	2687	21.5958
NM_001278932.1	1721	1461.53	1960	20.3767
NM_001281883.1	1674	1414.53	1827	19.6251
NM_001282002.1	884	624.783	409.981	9.97057
NM_001282003.1	821	562.641	94.0189	2.53904
NM_001285919.1	858	599.034	2747	69.6775
NM_001285924.1	694	443.243	102968	3529.76
NM_001285925.1	540	312.674	3764	182.913
NM_001291486.1	3979	3719.53	3386	13.832
NM_001291665.1	1179	919.529	1869	30.8837
NM_001291906.1	1851	1591.53	21078	201.233
NM_001291938.1	898	638.702	2	0.0475792
NM_001291944.1	3966	3706.53	0	0
NM_001291945.1	1479	1219.53	1608	20.0345
NM_001291946.1	3999	3739.53	2	0.0081264
NM_001291947.1	1468	1208.53	392	4.92849
NM_001292056.1	7041	6781.53	17428	39.0486
NM_001292057.1	7911	7651.53	2568	5.09955
NM_001292058.1	1722	1462.53	2585	26.856
NM_001292059.1	1493	1233.53	8953	110.282
NM_001292060.1	3984	3724.53	108	0.440593
NM_001292061.1	1581	1321.53	2007	23.0758
NM_001293709.1	1677	1417.53	2	0.021438
NM_001305117.1	1052	792.529	54476	1044.42
NM_001305218.1	1873	1613.53	87	0.819271
NM_001323024.1	3143	2883.53	615.342	3.24248
NM_001328107.1	1017	757.529	0	0
NM_001328108.1	1584	1324.53	662	7.5942
NM_001328109.1	2554	2294.53	93	0.61585
NM_001328110.1	2223	1963.53	1413	10.9343
NM_001379121.1	8273	8013.53	2273.24	4.3103
NR_045124.1	753	497.16	8106	247.74
NR_045131.1	92	18.7605	0	0
NR_045133.1	157	45.7328	0	0
NR_045134.1	88	17.6986	0	0
NR_045135.2	87	17.4322	2	1.74326
NR_045136.1	89	17.9178	0	0
NR_045212.1	1929	1669.53	0	0
NR_046263.1	8240	7980.53	506718	964.761
NR_105086.1	224	82.5486	0	0
NR_105087.1	100	21.7726	0	0
NR_105088.1	100	21.7726	0	0
NR_105089.1	80	15.6573	0	0
NR_105090.1	95	19.8894	4	3.0558
NR_105091.1	100	21.7726	3	2.09362
NR_105092.1	97	20.6696	0	0
NR_105093.1	90	18.1394	0	0
NR_105094.1	76	15.4768	0	0
NR_105095.1	77	15.7322	0	0
NR_105096.1	79	15.6741	1	0.969397
NR_105097.1	81	15.9331	0	0
NR_105098.1	80	15.6573	0	0
NR_105099.1	81	15.9331	0	0
NR_105100.1	80	15.6573	0	0
NR_105101.1	80	15.6573	0	0
NR_105102.1	80	15.6573	0	0
NR_105103.1	78	15.8396	0	0
NR_105104.1	80	15.6573	0	0
NR_105105.1	80	15.6573	0	0
NR_105106.1	80	15.6573	0	0
NR_105107.1	90	18.1394	7	5.86354
NR_105108.1	75	15.509	0	0
NR_105109.1	80	15.6573	0	0
NR_105110.1	80	15.6573	63	61.1378
NR_105111.1	81	15.9331	0	0
NR_105112.1	79	15.6741	0	0
NR_105113.1	77	15.7322	0	0
NR_105114.1	80	15.6573	0	0
NR_105115.1	90	18.1394	0	0
NR_105116.1	78	15.8396	1	0.959268
NR_105117.1	80	15.6573	0	0
NR_105118.1	78	15.8396	0	0
NR_105119.1	81	15.9331	0	0
NR_105120.1	90	18.1394	0	0
NR_105121.1	79	15.6741	0	0
NR_105122.1	80	15.6573	0	0
NR_105123.1	80	15.6573	0	0
NR_105124.1	80	15.6573	0	0
NR_105125.1	79	15.6741	0	0
NR_105126.1	80	15.6573	27	26.2019
NR_105127.1	78	15.8396	0	0
NR_105128.1	81	15.9331	0	0
NR_105129.1	75	15.509	0	0
NR_105130.1	78	15.8396	0	0
NR_105131.1	77	15.7322	0	0
NR_105132.1	90	18.1394	0	0
NR_105133.1	78	15.8396	0	0
NR_105134.1	78	15.8396	0	0
NR_105135.1	84	16.6174	0	0
NR_105136.1	78	15.8396	0	0
NR_105137.1	81	15.9331	0	0
NR_105138.1	78	15.8396	0	0
NR_105139.1	80	15.6573	0	0
NR_105140.1	81	15.9331	0	0
NR_105141.1	100	21.7726	0	0
NR_105142.1	80	15.6573	0	0
NR_105143.1	80	15.6573	2	1.94088
NR_105144.1	90	18.1394	0	0
NR_105145.1	80	15.6573	0	0
NR_105146.1	74	15.2379	0	0
NR_105147.1	79	15.6741	2	1.93879
NR_105148.1	80	15.6573	0	0
NR_105149.1	80	15.6573	0	0
NR_105150.1	103	22.8428	0	0
NR_105151.1	80	15.6573	0	0
NR_105152.1	70	14.6079	0.883889	0.91938
NR_105153.1	80	15.6573	0	0
NR_105154.1	83	16.4333	31	28.6631
NR_105155.1	80	15.6573	0	0
NR_105156.1	78	15.8396	0	0
NR_105157.1	80	15.6573	0	0
NR_105158.1	90	18.1394	0	0
NR_105159.1	80	15.6573	0	0
NR_105160.1	80	15.6573	109	105.778
NR_105161.1	77	15.7322	0	0
NR_105162.1	80	15.6573	0	0
NR_105163.1	80	15.6573	0	0
NR_105164.1	60	14.1439	3	3.22283
NR_105165.1	80	15.6573	3	2.91132
NR_105166.1	80	15.6573	0	0
NR_105167.1	80	15.6573	0	0
NR_105168.1	90	18.1394	0	0
NR_105169.1	90	18.1394	2	1.6753
NR_105170.1	80	15.6573	0	0
NR_105171.1	80	15.6573	0	0
NR_105172.1	80	15.6573	0	0
NR_105173.1	80	15.6573	0	0
NR_105174.1	79	15.6741	0	0
NR_105175.1	66	14.3805	0	0
NR_105176.1	78	15.8396	1	0.959268
NR_105177.1	77	15.7322	0	0
NR_105178.1	80	15.6573	0	0
NR_105179.1	79	15.6741	169	163.828
NR_105180.1	82	16.1294	0	0
NR_105181.1	81	15.9331	0	0
NR_105182.1	76	15.4768	7	6.87229
NR_105183.1	77	15.7322	0	0
NR_105184.1	78	15.8396	0	0
NR_105185.1	75	15.509	11	10.7769
NR_105186.1	99	21.4758	6	4.24509
NR_105187.1	79	15.6741	0	0
NR_105188.1	77	15.7322	0	0
NR_105189.1	81	15.9331	4	3.81456
NR_105190.1	82	16.1294	0	0
NR_105191.1	81	15.9331	0	0
NR_105192.1	75	15.509	0	0
NR_105193.1	81	15.9331	0	0
NR_105194.1	78	15.8396	0	0
NR_105195.1	83	16.4333	0	0
NR_105196.1	76	15.4768	0	0
NR_105197.1	90	18.1394	0	0
NR_105198.1	79	15.6741	2	1.93879
NR_105199.1	76	15.4768	0	0
NR_105200.1	82	16.1294	0	0
NR_105201.1	79	15.6741	2	1.93879
NR_105202.1	79	15.6741	0	0
NR_105203.1	83	16.4333	0	0
NR_105204.1	77	15.7322	0	0
NR_105205.1	81	15.9331	0	0
NR_105207.1	78	15.8396	0	0
NR_105208.1	78	15.8396	0	0
NR_105209.1	80	15.6573	0	0
NR_105210.1	80	15.6573	0	0
NR_105211.1	80	15.6573	2	1.94088
NR_105212.1	74	15.2379	0	0
NR_105213.1	80	15.6573	0	0
NR_105214.1	80	15.6573	0	0
NR_105215.1	84	16.6174	0	0
NR_105216.1	85	16.7908	0	0
NR_105217.1	80	15.6573	2	1.94088
NR_105218.1	80	15.6573	0	0
NR_105219.1	85	16.7908	0	0
NR_105220.1	78	15.8396	0	0
NR_105221.1	74	15.2379	0	0
NR_105222.1	80	15.6573	0	0
NR_105223.1	80	15.6573	0	0
NR_105224.1	80	15.6573	0	0
NR_105225.1	81	15.9331	0	0
NR_105226.1	75	15.509	0	0
NR_105227.1	71	14.7506	0	0
NR_105228.1	77	15.7322	0	0
NR_105229.1	79	15.6741	0	0
NR_105230.1	80	15.6573	0	0
NR_105231.1	90	18.1394	0	0
NR_105232.1	80	15.6573	0	0
NR_105233.1	82	16.1294	0	0
NR_105234.1	73	15.036	0	0
NR_105235.1	75	15.509	0	0
NR_105236.1	74	15.2379	0	0
NR_105237.1	78	15.8396	0	0
NR_105238.1	80	15.6573	33	32.0246
NR_105239.1	90	18.1394	0	0
NR_105240.1	75	15.509	0	0
NR_105241.1	76	15.4768	1	0.981755
NR_105242.1	78	15.8396	0	0
NR_105243.1	71	14.7506	17	17.5116
NR_105244.1	83	16.4333	5	4.62308
NR_105245.1	90	18.1394	0	0
NR_105246.1	81	15.9331	0	0
NR_105247.1	77	15.7322	0	0
NR_105249.1	80	15.6573	0	0
NR_105250.1	100	21.7726	0	0
NR_105251.1	79	15.6741	0	0
NR_105252.1	77	15.7322	0	0
NR_105253.1	79	15.6741	0	0
NR_105254.1	80	15.6573	0	0
NR_105255.1	80	15.6573	0	0
NR_105256.1	84	16.6174	0	0
NR_105257.1	100	21.7726	0	0
NR_105258.1	90	18.1394	923	773.149
NR_105259.1	80	15.6573	0	0
NR_105260.1	80	15.6573	0	0
NR_105261.1	79	15.6741	7	6.78578
NR_105262.1	79	15.6741	187	181.277
NR_105263.1	80	15.6573	0	0
NR_105264.1	80	15.6573	0	0
NR_105265.1	100	21.7726	0	0
NR_105266.1	97	20.6696	0	0
NR_105267.1	80	15.6573	0	0
NR_105268.1	79	15.6741	0	0
NR_105269.1	80	15.6573	0	0
NR_105270.1	80	15.6573	0	0
NR_105271.1	78	15.8396	0	0
NR_105272.1	82	16.1294	0	0
NR_105273.1	81	15.9331	2	1.90728
NR_105274.1	80	15.6573	0	0
NR_105276.1	80	15.6573	0	0
NR_105277.1	80	15.6573	29	28.1428
NR_162735.1	86	17.0108	0	0
NR_162736.1	72	14.7135	0	0
NR_162737.1	74	15.2379	3	2.99145
NR_162738.1	68	14.3673	0	0
NR_162739.1	85	16.7908	0	0
NR_162740.1	110	25.248	0	0
NR_162741.1	88	17.6986	13	11.1606
NR_162742.1	73	15.036	0	0
NR_162743.1	78	15.8396	0	0
NR_162744.1	91	18.4534	0	0
NR_162745.1	72	14.7135	0	0
NR_162746.1	63	13.8998	0	0
NR_162747.1	64	14.107	4	4.30836
NR_162748.1	83	16.4333	0	0
NR_162749.1	85	16.7908	42	38.007
NR_162750.1	98	21.0993	4	2.88057
NR_162751.1	58	14.6916	0	0
NR_162752.1	70	14.6079	0	0
NR_162753.1	65	14.2785	0	0
NR_162754.1	95	19.8894	0	0
NR_162755.1	110	25.248	0	0
NR_162756.1	122	29.2957	0	0
NR_162757.1	72	14.7135	0	0
NR_162758.1	106	23.9009	0	0
NR_162759.1	86	17.0108	0	0
NR_162760.1	68	14.3673	0	0
NR_162761.1	79	15.6741	11	10.6634
NR_162762.1	83	16.4333	17	15.7185
NR_162763.1	83	16.4333	1	0.924616
NR_162764.1	89	17.9178	0	0
NR_162765.1	104	23.2723	5	3.26449
NR_162766.1	147	40.8772	4	1.48684
NR_162767.1	125	30.4892	0	0
NR_162769.1	96	20.3328	0	0
NR_162770.1	79	15.6741	0	0
NR_162771.1	74	15.2379	0	0
XM_027386468.1	969	709.552	0	0
XM_027386469.2	894	634.723	0	0
XM_027386470.1	927	667.661	0	0
XM_027386471.1	987	727.529	0	0
XM_027386472.1	969	709.552	0	0
XM_027386473.1	969	709.552	0	0
XM_027386474.1	924	664.661	0	0
XM_027386475.1	987	727.529	0	0
XM_027386476.1	936	676.661	0	0
XM_027386477.2	972	712.552	0	0
XM_027386478.1	975	715.552	0	0
XM_027386479.1	927	667.661	0	0
XM_027386480.1	927	667.661	0	0
XM_027386481.1	942	682.618	0	0
XM_027386482.2	2751	2491.53	0	0
XM_027386483.1	942	682.618	0	0
XM_027386484.1	936	676.661	0	0
XM_027386485.1	936	676.661	0	0
XM_027386486.1	972	712.552	0	0
XM_027386487.1	945	685.596	0	0
XM_027386488.1	984	724.529	0	0
XM_027386489.1	831	572.388	0	0
XM_027386490.2	642	398.437	0	0
XM_027386492.2	579	345.025	0	0
XM_027386493.2	452	242.128	0	0
XM_027386494.2	1002	742.529	0	0
XM_027386496.2	545	316.927	0	0
XM_027386497.2	1175	915.529	2	0.0331927
XM_027386498.1	936	676.661	0	0
XM_027386500.1	942	682.618	0	0
XM_027386501.1	957	697.574	0	0
XM_027386502.1	960	700.574	0	0
XM_027386503.1	927	667.661	0	0
XM_027386504.1	942	682.618	0	0
XM_027386505.1	918	658.661	0	0
XM_027386506.2	927	667.661	0	0
XM_027386507.1	927	667.661	0	0
XM_027386508.2	948	688.596	0	0
XM_027386509.1	927	667.661	0	0
XM_027386511.1	927	667.661	0	0
XM_027386512.1	927	667.661	0	0
XM_027386513.1	1050	790.529	0	0
XM_027386515.2	930	670.661	0	0
XM_027386516.1	939	679.64	0	0
XM_027386517.1	966	706.552	0	0
XM_027386518.1	969	709.552	0	0
XM_027386519.1	1014	754.529	0	0
XM_027386520.1	561	330.085	0	0
XM_027386522.1	927	667.661	0	0
XM_027386523.2	918	658.661	0	0
XM_027386524.2	924	664.661	0	0
XM_027386525.1	945	685.596	0	0
XM_027386526.1	927	667.661	0	0
XM_027386527.2	903	643.702	0	0
XM_027386531.2	908	648.661	10097.8	236.534
XM_027386532.2	906	646.702	2341.95	55.0249
XM_027386533.2	902	642.702	219.244	5.18326
XM_027386534.2	1455	1195.53	12077.5	153.498
XM_027386535.2	4167	3907.53	8878.23	34.5231
XM_027386536.2	1756	1496.53	2771	28.1343
XM_027386537.2	7414	7154.53	1915.27	4.06757
XM_027386538.2	7147	6887.53	6470.14	14.2737
XM_027386539.2	6776	6516.53	257.917	0.60138
